DEPTH,DT,GR,NPHI,PHIE,RHOB,VCL,DepoFacies
2620.65,99.4166,106.73999786376999,0.3934,0.0284,2.3948,0.7664,0.0
2620.8,100.7774,107.802299499512,0.4093,0.0174,2.3881,0.7942,0.0
2620.95,101.6085,106.88980102539101,0.391,0.0358,2.3796,0.7523,0.0
2621.1,102.148,104.315101623535,0.3479,0.0908,2.3749,0.6618,0.0
2621.25,102.1484,101.540199279785,0.331,0.0964,2.3764,0.6113,0.0
2621.4,101.5142,98.4742965698242,0.3346,0.1007,2.3793,0.5881,0.0
2621.55,100.5664,95.8722991943359,0.327,0.1072,2.3782,0.5504,0.0
2621.7,99.9336,94.9680023193359,0.3153,0.1118,2.3743,0.5216,0.0
2621.85,99.85600000000001,95.36380004882808,0.3179,0.1119,2.3726,0.5279,0.0
2622.0,99.9735,96.5235977172852,0.3261,0.1092,2.3725,0.5511,0.0
2622.15,99.5124,98.0250015258789,0.3312,0.1071,2.3704,0.5716,0.0
2622.3,98.8997,98.84249877929692,0.3349,0.1071,2.3673,0.5825,0.0
2622.45,98.1925,99.01439666748051,0.331,0.1062,2.3685,0.5797,0.0
2622.6,97.4405,99.3498992919922,0.3215,0.1019,2.3753,0.5751,0.0
2622.75,96.603,99.16100311279301,0.3146,0.0977,2.3834,0.5699,0.0
2622.9,96.1531,98.3871002197266,0.3114,0.0968,2.3877,0.5611,0.0
2623.05,96.4777,98.3620986938477,0.3057,0.09699999999999999,2.3878,0.5528,0.0
2623.2,96.5136,99.19249725341801,0.3007,0.0966,2.3857,0.5524,0.0
2623.35,96.8824,99.5651016235352,0.3065,0.0958,2.3855,0.5641,0.0
2623.5,96.7139,99.9036026000977,0.3203,0.0923,2.3894,0.5902,0.0
2623.65,96.4688,100.927101135254,0.3274,0.0882,2.3923,0.6128,0.0
2623.8,96.5224,101.979301452637,0.3318,0.0874,2.3897,0.6275,0.0
2623.95,96.6727,103.032997131348,0.3432,0.0878,2.3845,0.65,0.0
2624.1,96.6887,103.483901977539,0.3489,0.08800000000000001,2.3819999999999997,0.6606,0.0
2624.25,96.6021,103.28179931640601,0.3587,0.0903,2.3777,0.669,0.0
2624.4,96.37899999999999,102.606201171875,0.3769,0.0889,2.3762,0.6868,0.0
2624.55,95.8623,103.870796203613,0.3918,0.0557,2.3793,0.723,0.0
2624.7,95.2355,106.12069702148399,0.366,0.064,2.3841,0.7129,0.0
2624.85,94.8127,107.78900146484399,0.3243,0.0787,2.3857,0.6718,0.0
2625.0,94.9721,109.658500671387,0.3139,0.0758,2.3827,0.6733,0.0
2625.15,95.4936,111.05539703369101,0.3389,0.0575,2.3803,0.7208,0.0
2625.3,96.6108,110.404502868652,0.3703,0.0317,2.3819,0.76,0.0
2625.45,97.8222,108.76560211181601,0.3865,0.027000000000000003,2.3855,0.7695,0.0
2625.6,98.499,108.13369750976601,0.3951,0.0238,2.3873,0.7768,0.0
2625.75,99.0872,108.54940032959,0.3906,0.0241,2.3891,0.7759999999999999,0.0
2625.9,99.8484,109.637397766113,0.37,0.0316,2.3922,0.7602,0.0
2626.05,100.5493,110.176498413086,0.3513,0.0435,2.3932,0.7399,0.0
2626.2,100.589,109.494102478027,0.3465,0.0553,2.3897,0.7235,0.0
2626.35,99.9252,108.33489990234399,0.3549,0.0582,2.3848,0.7198,0.0
2626.5,98.8723,108.19270324706999,0.3785,0.0366,2.3838,0.7509999999999999,0.0
2626.65,98.0442,108.38980102539101,0.4139,0.0137,2.388,0.8065,0.0
2626.8,97.27600000000001,106.93810272216801,0.4393,0.0083,2.3923,0.8314,0.0
2626.95,97.4071,104.914497375488,0.4315,0.0159,2.3909,0.799,0.0
2627.1,98.5339,104.745796203613,0.4116,0.0291,2.3859,0.7651,0.0
2627.25,99.7883,105.4208984375,0.4021,0.035,2.3802,0.7539,0.0
2627.4,100.7731,105.292900085449,0.3947,0.043,2.3785,0.7407,0.0
2627.55,101.0888,105.37059783935499,0.3737,0.0592,2.387,0.7186,0.0
2627.7,100.2123,106.36060333251999,0.3505,0.0688,2.4017,0.7074,0.0
2627.85,97.6666,108.245796203613,0.3391,0.0575,2.4149,0.7207,0.0
2628.0,93.6929,110.40350341796899,0.3286,0.0435,2.4304,0.7399,0.0
2628.15,89.4863,110.238800048828,0.3056,0.0294,2.4595,0.7290000000000001,0.0
2628.3,86.1942,105.67259979248001,0.2853,0.0179,2.4959,0.6838,0.0
2628.45,84.3814,98.6185989379883,0.28,0.0279,2.5147,0.6208,0.0
2628.6,83.7241,95.5885009765625,0.2853,0.0427,2.5048,0.5901,0.0
2628.75,83.814,101.666397094727,0.2962,0.0354,2.4827,0.6486,0.0
2628.9,84.1323,107.152397155762,0.3039,0.0268,2.4746,0.7079,0.0
2629.05,84.3804,117.36170196533199,0.3143,0.0091,2.4695,0.8206,0.0
2629.2,84.3297,122.046096801758,0.303,0.0009,2.4730000000000003,0.8438,0.0
2629.35,84.2068,122.38649749755899,0.2859,0.0001,2.4744,0.8207,0.0
2629.5,84.3975,121.800399780273,0.2861,0.0009,2.4732,0.82,0.0
2629.65,84.4385,120.900199890137,0.2972,0.0001,2.4755,0.8366,0.0
2629.8,84.4031,118.674003601074,0.3012,0.0001,2.4827,0.8257,0.0
2629.95,84.3889,116.78019714355499,0.2977,0.0001,2.4902,0.8079,0.0
2630.1,84.6175,118.47460174560499,0.2958,0.0001,2.4937,0.8249,0.0
2630.25,85.075,121.85359954834,0.3011,0.0001,2.4916,0.856,0.0
2630.4,85.6766,122.219902038574,0.3151,0.0001,2.49,0.8746,0.0
2630.55,86.4118,119.38189697265601,0.3334,0.0001,2.4995,0.8919,0.0
2630.7,87.0534,116.08390045166,0.3528,0.0001,2.5126,0.8969,0.0
2630.85,87.838,114.534698486328,0.3753,0.0001,2.5039,0.9063,0.0
2631.0,88.6715,115.855102539062,0.3916,0.0009,2.4730000000000003,0.9178,0.0
2631.15,89.5925,118.875503540039,0.3837,0.0009,2.4488,0.9174,0.0
2631.3,90.1019,121.42610168456999,0.3661,0.0011,2.4472,0.9124,0.0
2631.45,90.4798,121.390800476074,0.3672,0.0008,2.4584,0.9229999999999999,0.0
2631.6,90.3982,119.619400024414,0.384,0.0005,2.4653,0.9385,0.0
2631.75,90.5567,117.80239868164101,0.3888,0.0007,2.4643,0.9263,0.0
2631.9,90.5355,117.118598937988,0.3685,0.0022,2.4605,0.8877,0.0
2632.05,91.0512,115.55919647216801,0.3462,0.0076,2.4542,0.8355,0.0
2632.2,91.8948,112.508003234863,0.3513,0.0142,2.445,0.8048,0.0
2632.35,92.905,110.65110015869101,0.3862,0.0089,2.4353,0.8279,0.0
2632.5,94.9586,112.219200134277,0.4172,0.0024,2.4308,0.8838,0.0
2632.65,97.3642,114.42479705810499,0.4189,0.0012,2.4336,0.9106,0.0
2632.8,100.2972,114.444999694824,0.4098,0.0016,2.4364,0.9001,0.0
2632.95,102.1876,113.477798461914,0.4081,0.0024,2.4318,0.8843,0.0
2633.1,102.9697,112.48210144043001,0.4025,0.0043,2.425,0.861,0.0
2633.25,102.9757,112.31430053710899,0.3847,0.008,2.424,0.8333,0.0
2633.4,102.3652,113.481201171875,0.3698,0.009000000000000001,2.4288,0.8277,0.0
2633.55,101.4142,115.159301757812,0.3701,0.0054,2.4366,0.8512,0.0
2633.7,100.9264,116.039596557617,0.3751,0.0034,2.4411,0.8707,0.0
2633.85,100.066,119.01300048828101,0.3897,0.0007,2.4491,0.9275,0.0
2634.0,99.529,123.054000854492,0.409,0.0001,2.4504,0.9758,0.0
2634.15,99.1437,124.94709777831999,0.4116,0.0001,2.4431,0.9736,0.0
2634.3,98.609,124.424301147461,0.3863,0.0006,2.438,0.9337,0.0
2634.45,97.9129,124.052101135254,0.3681,0.0011,2.4432,0.9121,0.0
2634.6,96.575,123.709999084473,0.3698,0.0003,2.457,0.9544,0.0
2634.75,93.8502,122.451400756836,0.3522,0.0001,2.4802,0.9435,0.0
2634.9,89.4126,121.06600189209,0.2941,0.0001,2.5183,0.9316,0.0
2635.05,83.2787,116.856796264648,0.2263,0.0001,2.5617,0.8361,0.0
2635.2,77.561,106.06390380859399,0.1794,0.0001,2.5822,0.6711,0.0
2635.35,74.4329,92.1260986328125,0.1563,0.0001,2.5677,0.4871,0.0
2635.5,73.9331,82.0406036376953,0.1516,0.0323,2.531,0.3482,0.0
2635.65,75.1373,78.956298828125,0.1632,0.0646,2.4902,0.2982,0.0
2635.8,77.2128,81.0833969116211,0.1884,0.0797,2.4564,0.3288,0.0
2635.95,79.319,85.7114028930664,0.2161,0.0818,2.4348,0.4002,0.0
2636.1,80.4415,91.3240966796875,0.2322,0.0737,2.4266,0.47200000000000003,0.0
2636.25,80.4759,97.40270233154301,0.2384,0.0627,2.4243,0.5343,0.0
2636.4,80.2486,101.875099182129,0.2379,0.0596,2.4185,0.5652,0.0
2636.55,80.268,102.454803466797,0.23800000000000002,0.0651,2.4083,0.5586,0.0
2636.7,80.2408,101.61499786376999,0.2453,0.0716,2.3986,0.555,0.0
2636.85,80.0193,102.40910339355499,0.2539,0.0714,2.3952,0.5755,0.0
2637.0,79.6005,104.739700317383,0.2507,0.0621,2.4049,0.6003,0.0
2637.15,79.4043,106.874900817871,0.2403,0.0507,2.4219,0.6171,0.0
2637.3,79.7054,108.07730102539101,0.2274,0.0457,2.4279,0.6081,0.0
2637.45,80.3156,108.21589660644501,0.2171,0.0547,2.4163,0.5749,0.0
2637.6,80.9157,107.234703063965,0.2151,0.0662,2.4019999999999997,0.5459,0.0
2637.75,81.3634,104.461196899414,0.2193,0.0711,2.3985,0.5265,0.0
2637.9,81.6216,100.35440063476601,0.2226,0.0718,2.4063,0.5068,0.0
2638.05,81.665,98.52670288085942,0.2288,0.067,2.4169,0.5159,0.0
2638.2,81.5729,99.8195037841797,0.2388,0.0576,2.4264,0.5584,0.0
2638.35,81.4941,100.78970336914101,0.2415,0.0534,2.4301,0.5766,0.0
2638.5,81.1898,101.727798461914,0.2364,0.0506,2.4333,0.5779,0.0
2638.65,80.7963,101.466903686523,0.2251,0.0535,2.4319,0.551,0.0
2638.8,80.479,101.900100708008,0.2226,0.0548,2.4294,0.5468,0.0
2638.95,80.2297,103.823402404785,0.2306,0.0515,2.4302,0.5806,0.0
2639.1,79.7238,106.224296569824,0.2402,0.0395,2.4397,0.6318,0.0
2639.25,79.2814,106.834800720215,0.2447,0.0237,2.4579,0.6673,0.0
2639.4,78.9802,106.28179931640601,0.2407,0.0142,2.4736,0.6725,0.0
2639.55,78.9032,107.148597717285,0.2334,0.0107,2.4773,0.6694,0.0
2639.7,78.7902,110.480499267578,0.2372,0.0075,2.4734,0.7013,0.0
2639.85,78.8568,114.612197875977,0.2529,0.003,2.4696,0.7646,0.0
2640.0,78.9552,117.31130218505899,0.2647,0.0006,2.4669,0.8088,0.0
2640.15,79.1644,116.55030059814501,0.2617,0.0039,2.4637,0.7924,0.0
2640.3,79.3177,113.576499938965,0.2522,0.0096,2.4621,0.7456,0.0
2640.45,79.5973,111.98560333251999,0.2459,0.0091,2.4668,0.7244,0.0
2640.6,79.8237,113.141502380371,0.248,0.001,2.4761,0.7494,0.0
2640.75,80.1138,114.654098510742,0.2536,0.0001,2.4827,0.7815,0.0
2640.9,80.3526,115.003799438477,0.2563,0.0001,2.4862,0.794,0.0
2641.05,80.2643,114.83350372314501,0.2543,0.0001,2.4904,0.7934,0.0
2641.2,79.9713,115.49569702148399,0.2513,0.0001,2.4936,0.7966,0.0
2641.35,79.766,117.94940185546899,0.2495,0.0001,2.4914,0.8116,0.0
2641.5,79.8852,120.28500366210899,0.2497,0.0001,2.4851,0.8249,0.0
2641.65,80.3007,119.654998779297,0.2574,0.0001,2.4792,0.8283,0.0
2641.8,80.7264,117.51490020751999,0.2742,0.0001,2.4754,0.8397,0.0
2641.95,80.8872,116.00869750976601,0.2966,0.0001,2.4731,0.8697,0.0
2642.1,80.87899999999999,114.744102478027,0.3155,0.0001,2.4735,0.8771,0.0
2642.25,80.8409,114.685302734375,0.3304,0.0001,2.4764,0.8766,0.0
2642.4,80.8756,116.550102233887,0.3336,0.0001,2.4792,0.8927,0.0
2642.55,80.9058,118.49859619140601,0.3207,0.0001,2.4802,0.9095,0.0
2642.7,81.0427,120.96820068359399,0.3057,0.0001,2.4815,0.9308,0.0
2642.85,81.5575,123.92259979248001,0.2986,0.0001,2.4858,0.9562,0.0
2643.0,82.7137,124.43399810791,0.2983,0.0001,2.4932,0.9606,0.0
2643.15,83.4974,123.61540222168001,0.2985,0.0001,2.4962,0.9536,0.0
2643.3,84.8958,122.03929901123001,0.2999,0.0001,2.4979,0.94,0.0
2643.45,85.8569,122.33920288085899,0.3041,0.0001,2.4929,0.9426,0.0
2643.6,86.0871,123.373901367188,0.3153,0.0001,2.4812,0.9515,0.0
2643.75,85.7655,124.36849975585899,0.3292,0.0001,2.4668,0.9601,0.0
2643.9,85.1703,126.10790252685499,0.32799999999999996,0.0001,2.4569,0.9751,0.0
2644.05,84.2477,126.60900115966801,0.317,0.0001,2.4476,0.9732,0.0
2644.2,82.9587,121.54989624023399,0.2996,0.0037,2.424,0.8669,0.0
2644.35,81.551,111.40709686279301,0.2755,0.0632,2.3859,0.6863,0.0
2644.5,79.9843,102.01540374755899,0.2558,0.0968,2.3564,0.5312,1.0
2644.65,77.5818,96.52159881591801,0.2422,0.1077,2.3557,0.4553,1.0
2644.8,74.3363,92.7548980712891,0.2277,0.0952,2.3884,0.431,1.0
2644.95,71.1873,89.0272979736328,0.2147,0.0723,2.4385,0.4302,1.0
2645.1,69.3867,87.0238037109375,0.20800000000000002,0.055,2.4730000000000003,0.4392,1.0
2645.25,69.3083,89.20379638671879,0.2064,0.0539,2.4678,0.4487,1.0
2645.4,70.3596,94.2779998779297,0.2048,0.0643,2.4352,0.4515,2.0
2645.55,71.8655,98.30030059814449,0.2011,0.0767,2.4058,0.4447,2.0
2645.7,73.4591,98.7317962646484,0.1967,0.0843,2.3936,0.4254,2.0
2645.85,75.0073,96.2707977294922,0.1936,0.0896,2.3923,0.3963,2.0
2646.0,76.2863,93.0155029296875,0.1939,0.0976,2.3884,0.3644,2.0
2646.15,77.1911,91.3574981689453,0.1965,0.1058,2.3798,0.3454,2.0
2646.3,77.8129,91.6328964233398,0.2036,0.1109,2.3701,0.3511,2.0
2646.45,78.2883,91.6890029907227,0.2172,0.1155,2.3607,0.3684,2.0
2646.6,78.469,91.1832962036133,0.2295,0.1181,2.3568,0.3846,2.0
2646.75,78.1758,92.8990020751953,0.2284,0.1104,2.364,0.4055,2.0
2646.9,77.6813,96.2014999389648,0.2213,0.0952,2.3789,0.4367,2.0
2647.05,77.4811,96.4572982788086,0.21600000000000003,0.0883,2.3898,0.4407,1.0
2647.2,77.9688,93.3404006958008,0.2117,0.0949,2.3886,0.4037,1.0
2647.35,79.0518,90.6563034057617,0.2096,0.1089,2.3752,0.3608,1.0
2647.5,80.2374,89.16000366210942,0.2076,0.1259,2.3532,0.3184,1.0
2647.65,80.9013,86.6509017944336,0.2027,0.14800000000000002,2.3271,0.2566,1.0
2647.8,81.2199,82.6032028198242,0.1986,0.1706,2.3039,0.1866,1.0
2647.95,81.4235,80.4405975341797,0.1984,0.1805,2.2956,0.158,1.0
2648.1,81.7424,76.75270080566409,0.2027,0.1924,2.2924,0.1312,1.0
2648.25,81.4747,75.64649963378909,0.2124,0.1779,2.3169,0.1698,1.0
2648.4,80.5579,79.1399002075195,0.2247,0.1367,2.3685,0.2845,2.0
2648.55,79.6268,87.91649627685551,0.2353,0.0834,2.4226,0.4443,2.0
2648.7,79.2,99.20230102539058,0.2419,0.0427,2.4496,0.5862,2.0
2648.85,79.0951,108.470001220703,0.2479,0.0261,2.4501,0.6789,0.0
2649.0,79.4788,112.79229736328101,0.2554,0.0256,2.4403,0.7201,0.0
2649.15,80.2303,112.821098327637,0.2609,0.0341,2.4272,0.7165,0.0
2649.3,80.8068,110.883003234863,0.2644,0.0469,2.4126,0.69,0.0
2649.45,80.9297,109.43229675293001,0.2665,0.0533,2.4039,0.6718,0.0
2649.6,80.7635,110.671997070312,0.2599,0.05,2.4095,0.6755,0.0
2649.75,80.5452,114.883102416992,0.2486,0.0303,2.4301,0.7125,0.0
2649.9,80.4401,120.001602172852,0.2472,0.0034,2.4588,0.7869,0.0
2650.05,80.4533,124.01010131835899,0.2597,0.0001,2.484,0.8761,0.0
2650.2,80.6354,125.809097290039,0.2802,0.0001,2.4993,0.951,0.0
2650.35,80.8883,126.09269714355499,0.3058,0.0001,2.5067,0.9749,0.0
2650.5,81.4562,127.349502563477,0.3336,0.0001,2.5104,0.9858,0.0
2650.65,82.4016,129.972396850586,0.3533,0.0001,2.5141,1.0,0.0
2650.8,83.6339,131.722595214844,0.3561,0.0001,2.5162,1.0,0.0
2650.95,84.4712,131.916397094727,0.3503,0.0001,2.5111,1.0,0.0
2651.1,84.8151,130.947204589844,0.3387,0.0001,2.5029,1.0,0.0
2651.25,84.398,127.214698791504,0.3137,0.0001,2.5024,0.9846,0.0
2651.4,83.0934,117.597702026367,0.27699999999999997,0.0001,2.5112,0.8875,0.0
2651.55,80.9028,103.43090057373001,0.242,0.0001,2.5195,0.7036,0.0
2651.7,77.7644,91.2725982666016,0.2179,0.0201,2.5115,0.5404,2.0
2651.85,74.4508,87.1722030639648,0.2053,0.0518,2.4779,0.4406,2.0
2652.0,72.4244,89.7231979370117,0.1942,0.0737,2.4354,0.3909,2.0
2652.15,71.6947,93.5466995239258,0.1819,0.0832,2.4115,0.3712,2.0
2652.3,71.9442,96.69400024414058,0.1797,0.0779,2.4123,0.3947,2.0
2652.45,73.0674,99.1695022583008,0.1908,0.0675,2.4211,0.4489,2.0
2652.6,73.5937,100.52189636230499,0.204,0.0621,2.4239,0.4907,2.0
2652.75,74.4351,100.941299438477,0.2084,0.0619,2.4224,0.5015,1.0
2652.9,76.3281,102.362197875977,0.2131,0.0661,2.4114,0.5106,1.0
2653.05,78.3805,104.11609649658199,0.2121,0.0777,2.3891,0.498,1.0
2653.2,80.0996,103.333702087402,0.2087,0.095,2.3642,0.4555,1.0
2653.35,81.0247,99.4365997314453,0.2121,0.1122,2.346,0.4078,2.0
2653.5,81.2884,96.36009979248051,0.2243,0.1228,2.3349,0.3934,2.0
2653.65,81.358,96.4657974243164,0.2342,0.1247,2.33,0.4088,2.0
2653.8,81.3212,99.2786026000977,0.237,0.1138,2.3389,0.449,2.0
2653.95,81.0231,104.13230133056601,0.2352,0.0899,2.3654,0.5178,2.0
2654.1,80.3995,110.522903442383,0.2273,0.0629,2.3968,0.5931,2.0
2654.25,79.4596,115.018096923828,0.2129,0.0402,2.4191,0.6282,2.0
2654.4,78.056,114.74340057373001,0.2011,0.0277,2.4359,0.6212,0.0
2654.55,76.2821,110.809799194336,0.1983,0.0202,2.4553,0.604,0.0
2654.7,74.2727,106.373397827148,0.1987,0.0147,2.4754,0.5898,0.0
2654.85,72.3533,102.96150207519501,0.1929,0.0145,2.4856,0.5603,2.0
2655.0,70.9531,99.1417999267578,0.1845,0.0294,2.4758,0.499,2.0
2655.15,70.4956,94.4105987548828,0.1845,0.0552,2.4534,0.4323,2.0
2655.3,71.5805,91.8881988525391,0.1957,0.0678,2.4381,0.4157,2.0
2655.45,73.7384,93.16100311279301,0.2114,0.063,2.4397,0.4605,2.0
2655.6,75.6077,96.6355972290039,0.2191,0.0506,2.4484,0.5162,2.0
2655.75,76.5614,101.29460144043001,0.214,0.0422,2.4529,0.5512,2.0
2655.9,76.8914,105.79540252685499,0.2056,0.0289,2.4563,0.5768,2.0
2656.05,77.0286,108.624298095703,0.2059,0.0181,2.4639,0.6106,0.0
2656.2,77.1819,110.08910369873001,0.2149,0.0077,2.4753,0.6547,0.0
2656.35,77.3471,111.601600646973,0.2208,0.0001,2.4845,0.6904,0.0
2656.5,77.5886,112.462303161621,0.2195,0.0001,2.4819999999999998,0.6923,0.0
2656.65,77.9774,111.520896911621,0.2189,0.0095,2.4689,0.6678,0.0
2656.8,78.3962,109.481498718262,0.2201,0.0235,2.4534,0.6348,0.0
2656.95,78.7833,108.52390289306601,0.2197,0.0388,2.4349,0.6043,0.0
2657.1,79.2672,108.42559814453101,0.2207,0.0563,2.4128,0.58,2.0
2657.25,79.8706,106.78600311279301,0.2301,0.0685,2.3975,0.5674,2.0
2657.4,80.1804,105.228897094727,0.2391,0.0689,2.3963,0.5709,2.0
2657.55,80.6537,102.240997314453,0.2582,0.0643,2.4063,0.5956,2.0
2657.7,81.0941,102.27529907226601,0.2636,0.0529,2.4228,0.626,2.0
2657.85,81.5158,105.358100891113,0.2553,0.0413,2.4368,0.6518,2.0
2658.0,81.2504,109.86620330810499,0.2521,0.0252,2.4478,0.6968,0.0
2658.15,80.5661,113.71420288085899,0.255,0.0146,2.4542,0.7433,0.0
2658.3,79.6211,113.68399810791,0.2512,0.0179,2.4496,0.73,0.0
2658.45,79.1236,109.239501953125,0.2433,0.0386,2.4323,0.6556,1.0
2658.6,78.7237,104.30239868164101,0.239,0.0601,2.4119,0.5807,1.0
2658.75,78.7178,102.271697998047,0.2344,0.0709,2.4005,0.5407,1.0
2658.9,79.2645,100.994003295898,0.2245,0.0744,2.4,0.5089,1.0
2659.05,79.312,98.6231002807617,0.2158,0.0775,2.4027,0.4739,1.0
2659.2,78.9973,96.6035003662109,0.2082,0.0809,2.4032,0.4415,1.0
2659.35,77.9105,95.73169708251949,0.1904,0.0848,2.4025,0.3969,1.0
2659.5,76.3107,93.72949981689449,0.1718,0.0864,2.4083,0.3485,2.0
2659.65,74.1465,90.3787994384766,0.1707,0.0864,2.4171,0.3275,2.0
2659.8,72.4212,89.6775970458984,0.1875,0.0893,2.4115,0.3492,2.0
2659.95,72.2298,92.58350372314449,0.20600000000000002,0.0966,2.3887,0.3857,2.0
2660.1,75.0678,95.4238967895508,0.2141,0.1054,2.3655,0.3999,2.0
2660.25,78.3626,96.9542999267578,0.2177,0.11199999999999999,2.3505,0.4031,2.0
2660.4,80.6664,99.0241012573242,0.22,0.1143,2.3411,0.4147,2.0
2660.55,82.5332,102.497299194336,0.2201,0.1121,2.3364,0.4394,2.0
2660.7,82.9571,106.22989654541,0.2248,0.1025,2.3418,0.4874,2.0
2660.85,83.0109,108.49569702148399,0.2408,0.0856,2.3602,0.5608,2.0
2661.0,82.73899999999999,108.947196960449,0.2567,0.067,2.3857,0.6266,2.0
2661.15,82.3204,108.810203552246,0.2575,0.0525,2.4084,0.6532,2.0
2661.3,81.9007,109.372802734375,0.2511,0.0428,2.4249,0.6641,2.0
2661.45,81.3188,109.60289764404301,0.251,0.0319,2.4392,0.6824,2.0
2661.6,80.9245,108.824501037598,0.2585,0.0234,2.452,0.7058,2.0
2661.75,80.7874,109.975898742676,0.2692,0.0147,2.4608,0.7477,0.0
2661.9,80.8283,114.50830078125,0.2734,0.0061,2.4635,0.7984,0.0
2662.05,80.7311,117.809600830078,0.2656,0.0038,2.4613,0.8084,0.0
2662.2,80.6225,117.723602294922,0.26,0.0052,2.4597,0.7944,0.0
2662.35,80.4959,115.916397094727,0.2545,0.0065,2.4616,0.7698,0.0
2662.5,80.6871,116.154098510742,0.2588,0.0001,2.4732,0.794,0.0
2662.65,81.0217,118.20539855956999,0.2629,0.0001,2.4882,0.8374,0.0
2662.8,81.2115,118.331100463867,0.2602,0.0001,2.4977,0.8440000000000001,0.0
2662.95,81.4127,116.885597229004,0.2601,0.0001,2.5009,0.835,0.0
2663.1,81.6534,117.12460327148399,0.2727,0.0001,2.5005,0.8623,0.0
2663.25,81.7512,120.330497741699,0.2954,0.0001,2.4949,0.9253,0.0
2663.4,81.6499,123.069702148438,0.3114,0.0001,2.4856,0.9489,0.0
2663.55,81.4396,122.41909790039101,0.3005,0.0001,2.4791,0.9399,0.0
2663.7,81.2447,120.559097290039,0.2752,0.0001,2.4807,0.8741,0.0
2663.85,81.1586,120.27839660644501,0.2647,0.0001,2.4892,0.8601,0.0
2664.0,81.182,120.83650207519501,0.2756,0.0001,2.4998,0.8994,0.0
2664.15,81.3113,121.987098693848,0.2886,0.0001,2.5088,0.9395,0.0
2664.3,81.6342,124.55460357666,0.2967,0.0001,2.5133,0.9617,0.0
2664.45,82.2411,127.155601501465,0.3059,0.0001,2.5103,0.9841,0.0
2664.6,83.1601,127.945602416992,0.3179,0.0001,2.5022,0.9909,0.0
2664.75,83.7887,127.34290313720699,0.3276,0.0001,2.4964,0.9857,0.0
2664.9,83.7066,126.913398742676,0.3287,0.0001,2.4966,0.982,0.0
2665.05,83.1535,126.685096740723,0.3152,0.0001,2.5002,0.98,0.0
2665.2,82.2921,125.371597290039,0.2926,0.0001,2.5055,0.9687,0.0
2665.35,81.57600000000001,122.396697998047,0.2731,0.0001,2.5078,0.917,0.0
2665.5,80.92699999999999,117.03019714355499,0.2549,0.0001,2.4911,0.8143,0.0
2665.65,79.9789,109.12889862060499,0.2347,0.0277,2.4476,0.6548,0.0
2665.8,78.98100000000001,101.500503540039,0.2203,0.0785,2.3934,0.4971,0.0
2665.95,78.3974,98.3871002197266,0.2184,0.1091,2.3525,0.4191,2.0
2666.1,79.271,99.3184967041016,0.2242,0.1153,2.3398,0.4243,2.0
2666.25,81.4914,100.036796569824,0.2249,0.1058,2.3528,0.447,2.0
2666.4,83.6384,99.3762969970703,0.2204,0.0917,2.3768,0.4598,2.0
2666.55,85.0316,101.027099609375,0.22399999999999998,0.0741,2.4005,0.5088,2.0
2666.7,85.5168,106.295799255371,0.2409,0.0497,2.4245,0.6163,2.0
2666.85,85.2626,110.83260345459,0.2572,0.0218,2.4498,0.7179,2.0
2667.0,84.9983,112.190200805664,0.2617,0.0117,2.4611,0.7518,0.0
2667.15,84.1948,115.420196533203,0.271,0.0001,2.4786,0.8188,0.0
2667.3,83.566,120.14119720459,0.2876,0.0001,2.4891,0.9055,0.0
2667.45,83.0473,123.749801635742,0.3014,0.0001,2.4929,0.9547,0.0
2667.6,82.6013,125.591796875,0.3012,0.0001,2.4918,0.9706,0.0
2667.75,82.0293,126.084999084473,0.2929,0.0001,2.4921,0.971,0.0
2667.9,81.7068,125.948699951172,0.2859,0.0001,2.4984,0.9628,0.0
2668.05,81.5008,126.482803344727,0.2865,0.0001,2.5071,0.9783,0.0
2668.2,80.7319,127.02989959716801,0.2882,0.0001,2.5122,0.983,0.0
2668.35,79.6238,125.47720336914101,0.2801,0.0001,2.5123,0.963,0.0
2668.5,77.9271,123.058799743652,0.2718,0.0001,2.5086,0.9209,0.0
2668.65,77.4611,122.001899719238,0.2759,0.0001,2.5035,0.9143,0.0
2668.8,77.7307,122.702499389648,0.2845,0.0001,2.5013,0.9353,0.0
2668.95,78.2861,125.193099975586,0.2879,0.0001,2.5029,0.9656,0.0
2669.1,78.878,127.496597290039,0.2908,0.0001,2.5031,0.987,0.0
2669.25,79.1728,126.90380096435499,0.29600000000000004,0.0001,2.4974,0.9819,0.0
2669.4,79.6671,123.40489959716801,0.2963,0.0001,2.4903,0.9518,0.0
2669.55,80.1708,120.405502319336,0.2916,0.0001,2.488,0.9146,0.0
2669.7,80.4751,120.933700561523,0.2852,0.0001,2.4895,0.9079,0.0
2669.85,80.4947,124.196601867676,0.2826,0.0001,2.4902,0.9315,0.0
2670.0,80.6489,127.31109619140601,0.2892,0.0001,2.4897,0.9712,0.0
2670.15,80.9195,129.669692993164,0.3043,0.0001,2.4892,1.0,0.0
2670.3,81.454,130.613204956055,0.3202,0.0001,2.4879,1.0,0.0
2670.45,81.4642,127.87779998779301,0.3293,0.0001,2.4878,0.9903,0.0
2670.6,81.1602,124.284896850586,0.3293,0.0001,2.4904,0.9594,0.0
2670.75,80.9136,124.22949981689501,0.3176,0.0001,2.4924,0.9589,0.0
2670.9,81.2158,125.943397521973,0.2978,0.0001,2.492,0.9736,0.0
