wellName,datasetName,DEPTH,DepoFacies,DT,Facies,GR,NPHI,PHIE,RHOB,VCL
,,M,unitless,US/F,unitless,GAPI,frac,V/V,g/cm3,V/V
SVNE-2P,SVNE-2P,2565.3,1,81.8739,0,96.1239013671875,0.22,0.1191,2.3294,0.428
SVNE-2P,SVNE-2P,2565.45,1,83.0489,0,84.5731964111328,0.209,0.1491,2.305,0.3063
SVNE-2P,SVNE-2P,2565.6,1,83.4511,0,74.8817977905273,0.2029,0.1723,2.2888,0.2144
SVNE-2P,SVNE-2P,2565.75,1,83.6946,0,70.1121978759766,0.1982,0.1852,2.2791,0.1642
SVNE-2P,SVNE-2P,2565.9,1,83.8148,0,69.6712036132812,0.195,0.1875,2.2765,0.1527
SVNE-2P,SVNE-2P,2566.05,1,83.8372,0,70.0845031738281,0.1956,0.1855,2.2788,0.1589
SVNE-2P,SVNE-2P,2566.2,1,83.5985,0,69.4926986694336,0.1986,0.184,2.2827,0.1646
SVNE-2P,SVNE-2P,2566.35,1,83.4298,0,68.1577987670898,0.2005,0.1853,2.2841,0.1608
SVNE-2P,SVNE-2P,2566.5,1,83.7384,0,66.4617004394531,0.1975,0.1909,2.279,0.1388
SVNE-2P,SVNE-2P,2566.65,1,84.5423,0,63.9264984130859,0.1934,0.2023,2.2664,0.1014
SVNE-2P,SVNE-2P,2566.8,1,85.677,0,62.2686996459961,0.1945,0.2124,2.2532,0.0788
SVNE-2P,SVNE-2P,2566.95,1,86.073,0,62.4110984802246,0.1959,0.2152,2.2479,0.0767
SVNE-2P,SVNE-2P,2567.1,1,86.5438,0,64.2451019287109,0.1967,0.2159,2.2417,0.0838
SVNE-2P,SVNE-2P,2567.25,1,86.2752,0,65.8869018554688,0.1973,0.2137,2.2411,0.0951
SVNE-2P,SVNE-2P,2567.4,1,85.1003,0,66.9669036865234,0.2069,0.2068,2.2501,0.1293
SVNE-2P,SVNE-2P,2567.55,1,83.4442,0,71.5642013549805,0.2275,0.1808,2.2817,0.2305
SVNE-2P,SVNE-2P,2567.7,1,81.8541,0,81.3019027709961,0.2484,0.1279,2.3443,0.3984
SVNE-2P,SVNE-2P,2567.85,0,80.5791,1,91.1601028442383,0.2559,0.0713,2.4114,0.5472
SVNE-2P,SVNE-2P,2568,0,79.8186,1,96.4278030395508,0.255,0.0479,2.4379,0.6078
SVNE-2P,SVNE-2P,2568.15,0,79.4716,1,98.7106018066406,0.255,0.0556,2.4214,0.6056
SVNE-2P,SVNE-2P,2568.3,0,79.4295,1,100.500099182129,0.253,0.0688,2.3974,0.5887
SVNE-2P,SVNE-2P,2568.45,0,79.6272,1,102.074501037598,0.2458,0.0745,2.3866,0.5745
SVNE-2P,SVNE-2P,2568.6,0,80.0556,1,103.025596618652,0.2381,0.0726,2.3887,0.5687
SVNE-2P,SVNE-2P,2568.75,1,80.5521,1,103.220703125,0.2281,0.0728,2.3922,0.5552
SVNE-2P,SVNE-2P,2568.9,1,80.9534,0,103.398300170898,0.2185,0.0797,2.3824,0.5285
SVNE-2P,SVNE-2P,2569.05,1,81.4443,0,103.765701293945,0.2204,0.0912,2.3603,0.5113
SVNE-2P,SVNE-2P,2569.2,1,81.6932,0,102.413696289062,0.2309,0.1038,2.3412,0.5018
SVNE-2P,SVNE-2P,2569.35,1,81.49,0,98.8564987182617,0.2365,0.1126,2.3328,0.48
SVNE-2P,SVNE-2P,2569.5,1,80.9704,0,95.1697998046875,0.2387,0.119,2.3292,0.456
SVNE-2P,SVNE-2P,2569.65,1,80.6007,0,92.6741027832031,0.2459,0.1237,2.3249,0.4484
SVNE-2P,SVNE-2P,2569.8,1,80.5598,0,91.0201034545898,0.2475,0.1259,2.3246,0.4401
SVNE-2P,SVNE-2P,2569.95,1,80.9191,0,89.4837036132812,0.2342,0.124,2.3325,0.4138
SVNE-2P,SVNE-2P,2570.1,1,81.0178,0,87.9645004272461,0.2213,0.121,2.3422,0.3901
SVNE-2P,SVNE-2P,2570.25,1,80.9193,0,86.9254989624023,0.218,0.1223,2.3428,0.3778
SVNE-2P,SVNE-2P,2570.4,1,81.6152,0,86.7309036254883,0.214,0.128,2.3347,0.3607
SVNE-2P,SVNE-2P,2570.55,1,82.8437,0,87.6451034545898,0.2058,0.1278,2.3341,0.351
SVNE-2P,SVNE-2P,2570.7,1,84.104,0,89.2033004760742,0.2038,0.1095,2.3614,0.3861
SVNE-2P,SVNE-2P,2570.85,0,84.1932,1,90.1502990722656,0.2082,0.07,2.4224,0.4641
SVNE-2P,SVNE-2P,2571,0,82.5951,1,91.9942016601562,0.2128,0.0292,2.48,0.5449
SVNE-2P,SVNE-2P,2571.15,0,79.4646,1,97.9440002441406,0.2197,0.0138,2.4895,0.6066
SVNE-2P,SVNE-2P,2571.3,0,76.5261,1,106.180198669434,0.2298,0.0135,2.4718,0.661
SVNE-2P,SVNE-2P,2571.45,0,75.3515,1,112.707298278809,0.2409,0.0152,2.4627,0.6927
SVNE-2P,SVNE-2P,2571.6,0,75.7731,1,114.804901123047,0.2559,0.0102,2.4653,0.7397
SVNE-2P,SVNE-2P,2571.75,0,76.3989,1,114.088401794434,0.2637,0.0091,2.4681,0.7514
SVNE-2P,SVNE-2P,2571.9,0,76.7943,1,111.143699645996,0.276,0.0093,2.4734,0.7562
SVNE-2P,SVNE-2P,2572.05,0,77.4372,1,110.019897460938,0.2797,0.0091,2.4759,0.7567
SVNE-2P,SVNE-2P,2572.2,0,77.8235,1,111.323303222656,0.2727,0.0082,2.475,0.7532
SVNE-2P,SVNE-2P,2572.35,0,78.5296,1,112.270500183105,0.2553,0.0082,2.474,0.7276
SVNE-2P,SVNE-2P,2572.5,0,78.7567,1,112.149200439453,0.2412,0.0074,2.4761,0.7029
SVNE-2P,SVNE-2P,2572.65,0,78.6221,1,112.186500549316,0.2399,0.0038,2.4815,0.7064
SVNE-2P,SVNE-2P,2572.8,0,78.5439,1,112.694297790527,0.2449,0.0001,2.4883,0.7267
SVNE-2P,SVNE-2P,2572.95,0,78.5898,-9999,113.353302001953,0.2503,0.0001,2.4912,0.7449
SVNE-2P,SVNE-2P,2573.1,0,78.826,-9999,114.70580291748,0.2541,0.0001,2.4866,0.7579
SVNE-2P,SVNE-2P,2573.25,0,79.2354,1,116.328201293945,0.2474,0.0001,2.4795,0.751
SVNE-2P,SVNE-2P,2573.4,0,79.5062,1,117.388900756836,0.2358,0.0011,2.4742,0.7325
SVNE-2P,SVNE-2P,2573.55,0,79.9617,1,118.104202270508,0.2395,0.0049,2.4668,0.7373
SVNE-2P,SVNE-2P,2573.7,0,80.2134,1,119.04810333252,0.2614,0.0082,2.4596,0.7776
SVNE-2P,SVNE-2P,2573.85,0,80.4149,1,119.137496948242,0.2915,0.0062,2.4605,0.8347
SVNE-2P,SVNE-2P,2574,0,80.4454,1,119.556297302246,0.3124,0.0001,2.4675,0.8839
SVNE-2P,SVNE-2P,2574.15,0,80.3955,-9999,121.750801086426,0.3091,0.0001,2.4716,0.8995
SVNE-2P,SVNE-2P,2574.3,0,80.3487,-9999,123.889503479004,0.2944,0.0001,2.4694,0.8871
SVNE-2P,SVNE-2P,2574.45,0,80.3693,-9999,123.886199951172,0.2902,0.0001,2.4669,0.8767
SVNE-2P,SVNE-2P,2574.6,0,80.4571,-9999,123.945899963379,0.2887,0.0001,2.4721,0.8798
SVNE-2P,SVNE-2P,2574.75,0,80.5583,-9999,125.234397888184,0.2828,0.0001,2.4828,0.8904
SVNE-2P,SVNE-2P,2574.9,0,80.514,-9999,125.38680267334,0.2837,0.0001,2.4878,0.8984
SVNE-2P,SVNE-2P,2575.05,0,80.5368,-9999,124.15779876709,0.2972,0.0001,2.4882,0.914
SVNE-2P,SVNE-2P,2575.2,0,80.602,-9999,123.202301025391,0.3117,0.0001,2.4902,0.9352
SVNE-2P,SVNE-2P,2575.35,0,80.668,-9999,123.81909942627,0.3131,0.0001,2.4918,0.9444
SVNE-2P,SVNE-2P,2575.5,0,80.7244,-9999,125.648498535156,0.2991,0.0001,2.4885,0.9296
SVNE-2P,SVNE-2P,2575.65,0,80.9081,-9999,128.07080078125,0.2869,0.0001,2.4824,0.92
SVNE-2P,SVNE-2P,2575.8,0,81.2081,-9999,128.378204345703,0.2835,0.0001,2.477,0.9105
SVNE-2P,SVNE-2P,2575.95,0,81.0759,-9999,125.048797607422,0.2805,0.0001,2.4733,0.8747
SVNE-2P,SVNE-2P,2576.1,0,80.6077,-9999,120.506500244141,0.2725,0.0001,2.4723,0.8229
SVNE-2P,SVNE-2P,2576.25,0,80.1926,-9999,117.739601135254,0.2617,0.0001,2.4769,0.7858
SVNE-2P,SVNE-2P,2576.4,0,80.053,-9999,116.081100463867,0.2475,0.0001,2.4958,0.7662
SVNE-2P,SVNE-2P,2576.55,0,80.0657,-9999,115.440101623535,0.2411,0.0001,2.5124,0.7667
SVNE-2P,SVNE-2P,2576.7,0,80.1688,-9999,115.83219909668,0.2375,0.0001,2.5509,0.8034
SVNE-2P,SVNE-2P,2576.85,0,80.3531,-9999,119.532600402832,0.2504,0.0001,2.5678,0.8742
SVNE-2P,SVNE-2P,2577,0,80.6598,-9999,124.473701477051,0.2687,0.0001,2.5481,0.9265
SVNE-2P,SVNE-2P,2577.15,0,81.012,-9999,127.55899810791,0.2734,0.0001,2.5179,0.9281
SVNE-2P,SVNE-2P,2577.3,0,81.245,-9999,128.240295410156,0.2648,0.0001,2.5016,0.9007
SVNE-2P,SVNE-2P,2577.45,0,81.2318,-9999,128.156402587891,0.2609,0.0001,2.4989,0.89
SVNE-2P,SVNE-2P,2577.6,0,81.0001,-9999,128.444198608398,0.2671,0.0001,2.5007,0.9056
SVNE-2P,SVNE-2P,2577.75,0,80.8425,-9999,128.723007202148,0.2735,0.0001,2.498,0.9168
SVNE-2P,SVNE-2P,2577.9,0,80.8329,-9999,128.322998046875,0.2781,0.0001,2.4914,0.9152
SVNE-2P,SVNE-2P,2578.05,0,80.9644,-9999,127.000701904297,0.285,0.0001,2.4881,0.914
SVNE-2P,SVNE-2P,2578.2,0,81.1908,-9999,124.638198852539,0.2915,0.0001,2.4895,0.9087
SVNE-2P,SVNE-2P,2578.35,0,81.5245,-9999,122.947898864746,0.2896,0.0001,2.4901,0.8924
SVNE-2P,SVNE-2P,2578.5,0,81.8814,-9999,122.716499328613,0.2879,0.0001,2.487,0.8842
SVNE-2P,SVNE-2P,2578.65,0,82.1297,-9999,123.510200500488,0.2936,0.0001,2.4817,0.8954
SVNE-2P,SVNE-2P,2578.8,0,82.2396,-9999,124.600303649902,0.3025,0.0001,2.4773,0.9159
SVNE-2P,SVNE-2P,2578.95,0,82.2775,-9999,126.890502929688,0.3049,0.0001,2.4764,0.9375
SVNE-2P,SVNE-2P,2579.1,0,82.3738,-9999,129.448303222656,0.3026,0.0001,2.4807,0.9545
SVNE-2P,SVNE-2P,2579.25,0,82.5291,-9999,129.22509765625,0.296,0.0001,2.4879,0.9499
SVNE-2P,SVNE-2P,2579.4,0,82.5527,-9999,126.69930267334,0.289,0.0001,2.4922,0.9232
SVNE-2P,SVNE-2P,2579.55,0,82.4655,-9999,125.201103210449,0.289,0.0001,2.4913,0.9104
SVNE-2P,SVNE-2P,2579.7,0,82.3397,-9999,125.448196411133,0.2932,0.0001,2.4873,0.9159
SVNE-2P,SVNE-2P,2579.85,0,82.1834,-9999,124.891700744629,0.2937,0.0001,2.4804,0.9052
SVNE-2P,SVNE-2P,2580,0,81.8975,-9999,123.81420135498,0.2892,0.0001,2.4715,0.8791
SVNE-2P,SVNE-2P,2580.15,0,81.446,1,123.057998657227,0.2832,0.0001,2.4655,0.8558
SVNE-2P,SVNE-2P,2580.3,0,81.052,1,122.785202026367,0.2808,0.0003,2.4641,0.8477
SVNE-2P,SVNE-2P,2580.45,0,80.7655,1,122.956298828125,0.284,0.0001,2.464,0.8549
SVNE-2P,SVNE-2P,2580.6,0,80.5957,-9999,123.420600891113,0.2932,0.0001,2.4633,0.8748
SVNE-2P,SVNE-2P,2580.75,0,80.4187,-9999,123.232498168945,0.3003,0.0001,2.4635,0.8866
SVNE-2P,SVNE-2P,2580.9,0,80.2468,-9999,122.135902404785,0.2878,0.0001,2.4674,0.8589
SVNE-2P,SVNE-2P,2581.05,0,80.1917,-9999,120.528198242188,0.2678,0.0001,2.4745,0.8167
SVNE-2P,SVNE-2P,2581.2,0,80.1969,-9999,119.841598510742,0.2638,0.0001,2.4777,0.8072
SVNE-2P,SVNE-2P,2581.35,0,80.174,-9999,119.047798156738,0.2699,0.0001,2.4808,0.8154
SVNE-2P,SVNE-2P,2581.5,0,79.9729,-9999,118.417098999023,0.2808,0.0001,2.4808,0.8305
SVNE-2P,SVNE-2P,2581.65,0,80.0128,-9999,117.48860168457,0.2842,0.0001,2.4797,0.8282
SVNE-2P,SVNE-2P,2581.8,0,79.9624,-9999,117.804000854492,0.2831,0.0001,2.48,0.829
SVNE-2P,SVNE-2P,2581.95,0,80.21,-9999,119.640800476074,0.2872,0.0001,2.4822,0.8534
SVNE-2P,SVNE-2P,2582.1,0,80.0321,-9999,121.01180267334,0.2992,0.0001,2.4832,0.8875
SVNE-2P,SVNE-2P,2582.25,0,80.1608,-9999,121.859901428223,0.3006,0.0001,2.4821,0.8956
SVNE-2P,SVNE-2P,2582.4,0,80.17,-9999,123.074996948242,0.2829,0.0001,2.4784,0.8688
SVNE-2P,SVNE-2P,2582.55,0,80.4063,-9999,123.690902709961,0.272,0.0001,2.4718,0.8467
SVNE-2P,SVNE-2P,2582.7,0,80.6934,-9999,122.757202148438,0.2784,0.0001,2.4671,0.8462
SVNE-2P,SVNE-2P,2582.85,0,81.1681,-9999,121.163803100586,0.2949,0.0001,2.4695,0.8665
SVNE-2P,SVNE-2P,2583,0,81.4217,-9999,120.306701660156,0.3119,0.0001,2.4771,0.8989
SVNE-2P,SVNE-2P,2583.15,0,81.4833,-9999,122.106300354004,0.3141,0.0001,2.4855,0.926
SVNE-2P,SVNE-2P,2583.3,0,81.3097,-9999,124.820701599121,0.301,0.0001,2.491,0.9292
SVNE-2P,SVNE-2P,2583.45,0,81.2252,-9999,125.173202514648,0.2897,0.0001,2.4918,0.912
SVNE-2P,SVNE-2P,2583.6,0,81.3438,-9999,124.516296386719,0.2889,0.0001,2.4893,0.9027
SVNE-2P,SVNE-2P,2583.75,0,81.519,-9999,125.443702697754,0.2972,0.0001,2.488,0.924
SVNE-2P,SVNE-2P,2583.9,0,81.9447,-9999,126.665901184082,0.3148,0.0001,2.4917,0.97
SVNE-2P,SVNE-2P,2584.05,0,82.4766,-9999,126.89330291748,0.3333,0.0001,2.4969,0.9833
SVNE-2P,SVNE-2P,2584.2,0,83.2761,-9999,127.165199279785,0.3412,0.0001,2.4945,0.9854
SVNE-2P,SVNE-2P,2584.35,0,83.8824,-9999,127.789001464844,0.3344,0.0001,2.4856,0.9904
SVNE-2P,SVNE-2P,2584.5,0,84.4161,-9999,127.810897827148,0.3141,0.0001,2.478,0.9635
SVNE-2P,SVNE-2P,2584.65,0,84.7132,-9999,126.271202087402,0.2956,0.0001,2.477,0.9161
SVNE-2P,SVNE-2P,2584.8,0,84.6873,-9999,123.460800170898,0.2952,0.0001,2.483,0.8993
SVNE-2P,SVNE-2P,2584.95,0,84.5048,-9999,120.357803344727,0.2983,0.0001,2.4902,0.8879
SVNE-2P,SVNE-2P,2585.1,0,84.0872,-9999,118.527801513672,0.2905,0.0001,2.4918,0.8607
SVNE-2P,SVNE-2P,2585.25,0,83.275,-9999,118.773597717285,0.2894,0.0001,2.4918,0.8606
SVNE-2P,SVNE-2P,2585.4,0,82.3978,-9999,119.419403076172,0.3108,0.0001,2.4958,0.9094
SVNE-2P,SVNE-2P,2585.55,0,81.753,-9999,118.413101196289,0.3383,0.0001,2.5008,0.916
SVNE-2P,SVNE-2P,2585.7,0,81.7034,-9999,115.383003234863,0.3412,0.0001,2.5023,0.8919
SVNE-2P,SVNE-2P,2585.85,0,81.9951,-9999,109.50309753418,0.3216,0.0001,2.5006,0.8453
SVNE-2P,SVNE-2P,2586,0,82.1922,1,106.002998352051,0.3124,0.0001,2.4999,0.8101
SVNE-2P,SVNE-2P,2586.15,0,82.5664,1,102.210998535156,0.3089,0.004,2.4992,0.7729
SVNE-2P,SVNE-2P,2586.3,0,82.869,1,106.185600280762,0.3199,0.0001,2.4972,0.8189
SVNE-2P,SVNE-2P,2586.45,0,83.1518,-9999,113.927200317383,0.3282,0.0001,2.4925,0.8804
SVNE-2P,SVNE-2P,2586.6,0,83.3035,-9999,119.046997070312,0.3202,0.0001,2.4867,0.9142
SVNE-2P,SVNE-2P,2586.75,0,83.226,-9999,120.599998474121,0.2971,0.0001,2.4832,0.8803
SVNE-2P,SVNE-2P,2586.9,0,82.9013,-9999,120.489097595215,0.2736,0.0001,2.4811,0.834
SVNE-2P,SVNE-2P,2587.05,0,82.4728,-9999,120.237297058105,0.2645,0.0001,2.4791,0.8131
SVNE-2P,SVNE-2P,2587.2,0,82.1017,-9999,121.107696533203,0.2686,0.0001,2.4781,0.8265
SVNE-2P,SVNE-2P,2587.35,0,81.8632,-9999,122.988296508789,0.2734,0.0001,2.4781,0.8503
SVNE-2P,SVNE-2P,2587.5,0,81.7654,-9999,124.030799865723,0.2729,0.0001,2.4778,0.8573
SVNE-2P,SVNE-2P,2587.65,0,81.6008,-9999,122.563499450684,0.272,0.0001,2.4787,0.845
SVNE-2P,SVNE-2P,2587.8,0,81.4319,-9999,120.034797668457,0.2746,0.0001,2.481,0.8321
SVNE-2P,SVNE-2P,2587.95,0,81.3696,-9999,118.559997558594,0.2775,0.0001,2.4815,0.8263
SVNE-2P,SVNE-2P,2588.1,0,81.5019,-9999,118.507499694824,0.2772,0.0001,2.482,0.8258
SVNE-2P,SVNE-2P,2588.25,0,81.8128,-9999,118.614700317383,0.2713,0.0001,2.4835,0.8174
SVNE-2P,SVNE-2P,2588.4,0,82.2267,1,118.373100280762,0.2675,0.0001,2.4796,0.8044
SVNE-2P,SVNE-2P,2588.55,0,82.8441,1,117.928703308105,0.2807,0.0029,2.4686,0.8137
SVNE-2P,SVNE-2P,2588.7,0,83.6922,1,118.612998962402,0.3084,0.0042,2.4603,0.8615
SVNE-2P,SVNE-2P,2588.85,0,84.585,1,120.660102844238,0.3252,0.0012,2.4608,0.9092
SVNE-2P,SVNE-2P,2589,0,85.1642,1,122.362297058105,0.3181,0.0001,2.4652,0.9142
SVNE-2P,SVNE-2P,2589.15,0,85.3731,-9999,121.299201965332,0.3033,0.0001,2.4682,0.8817
SVNE-2P,SVNE-2P,2589.3,0,85.2788,-9999,119.486801147461,0.2981,0.0001,2.4731,0.8628
SVNE-2P,SVNE-2P,2589.45,0,85.0381,-9999,120.902702331543,0.3084,0.0001,2.484,0.9044
SVNE-2P,SVNE-2P,2589.6,0,85.0069,-9999,124.364898681641,0.3302,0.0001,2.4935,0.9632
SVNE-2P,SVNE-2P,2589.75,0,85.3386,-9999,125.359901428223,0.3444,0.0001,2.4927,0.9711
SVNE-2P,SVNE-2P,2589.9,0,85.9167,-9999,123.195098876953,0.3412,0.0001,2.4846,0.9539
SVNE-2P,SVNE-2P,2590.05,0,86.4367,-9999,121.276702880859,0.3265,0.0001,2.4779,0.9344
SVNE-2P,SVNE-2P,2590.2,0,86.9136,-9999,122.577598571777,0.3161,0.0001,2.4738,0.9212
SVNE-2P,SVNE-2P,2590.35,0,87.3673,-9999,126.377296447754,0.3168,0.0001,2.4709,0.9497
SVNE-2P,SVNE-2P,2590.5,0,87.5165,-9999,128.385192871094,0.3217,0.0001,2.4704,0.9741
SVNE-2P,SVNE-2P,2590.65,0,87.3012,-9999,126.904296875,0.3275,0.0001,2.4739,0.9767
SVNE-2P,SVNE-2P,2590.8,0,87.1253,-9999,125.483299255371,0.3337,0.0001,2.4769,0.9721
SVNE-2P,SVNE-2P,2590.95,0,86.5664,-9999,123.56559753418,0.3552,0.0001,2.4823,0.9569
SVNE-2P,SVNE-2P,2591.1,0,86.1693,-9999,123.349800109863,0.3762,0.0001,2.4839,0.9552
SVNE-2P,SVNE-2P,2591.25,0,85.9165,-9999,123.386001586914,0.3816,0.0001,2.4822,0.9554
SVNE-2P,SVNE-2P,2591.4,0,85.8129,-9999,123.159202575684,0.3703,0.0001,2.4825,0.9536
SVNE-2P,SVNE-2P,2591.55,0,85.821,-9999,123.431800842285,0.3544,0.0001,2.4878,0.9558
SVNE-2P,SVNE-2P,2591.7,0,85.9162,-9999,124.034797668457,0.3451,0.0001,2.4943,0.9606
SVNE-2P,SVNE-2P,2591.85,0,86.0106,-9999,123.519500732422,0.3401,0.0001,2.4944,0.9565
SVNE-2P,SVNE-2P,2592,0,86.0804,-9999,122.580497741699,0.3341,0.0001,2.488,0.9491
SVNE-2P,SVNE-2P,2592.15,0,86.0875,-9999,122.628997802734,0.3349,0.0001,2.4813,0.9494
SVNE-2P,SVNE-2P,2592.3,0,86.02,-9999,123.683502197266,0.3434,0.0001,2.478,0.9578
SVNE-2P,SVNE-2P,2592.45,0,85.9004,-9999,124.295700073242,0.3476,0.0001,2.4797,0.9627
SVNE-2P,SVNE-2P,2592.6,0,85.5816,-9999,123.988502502441,0.3469,0.0001,2.4851,0.9602
SVNE-2P,SVNE-2P,2592.75,0,85.1421,-9999,122.876602172852,0.346,0.0001,2.4869,0.9514
SVNE-2P,SVNE-2P,2592.9,0,84.5316,-9999,121.058296203613,0.3375,0.0001,2.4821,0.937
SVNE-2P,SVNE-2P,2593.05,0,83.8352,-9999,119.427398681641,0.3157,0.0001,2.4784,0.9003
SVNE-2P,SVNE-2P,2593.2,0,83.0296,-9999,118.154098510742,0.2953,0.0001,2.4794,0.8537
SVNE-2P,SVNE-2P,2593.35,0,82.2418,-9999,117.054100036621,0.2876,0.0001,2.4814,0.8328
SVNE-2P,SVNE-2P,2593.5,0,81.6276,-9999,116.681701660156,0.2935,0.0001,2.4823,0.8417
SVNE-2P,SVNE-2P,2593.65,0,81.2947,-9999,117.349700927734,0.2994,0.0001,2.4839,0.8595
SVNE-2P,SVNE-2P,2593.8,0,81.3111,-9999,117.44100189209,0.2945,0.0001,2.4862,0.8536
SVNE-2P,SVNE-2P,2593.95,0,81.6576,-9999,115.842300415039,0.2891,0.0001,2.4897,0.8346
SVNE-2P,SVNE-2P,2594.1,0,82.2373,-9999,114.52799987793,0.2947,0.0001,2.4943,0.8393
SVNE-2P,SVNE-2P,2594.25,0,82.7377,-9999,115.327102661133,0.3054,0.0001,2.4959,0.8671
SVNE-2P,SVNE-2P,2594.4,0,83.1939,-9999,116.66259765625,0.3156,0.0001,2.4924,0.8928
SVNE-2P,SVNE-2P,2594.55,0,83.7785,-9999,116.762199401855,0.3238,0.0001,2.4843,0.9002
SVNE-2P,SVNE-2P,2594.7,0,84.42,-9999,116.962501525879,0.3245,0.0001,2.4748,0.8932
SVNE-2P,SVNE-2P,2594.85,0,85.0675,-9999,117.766098022461,0.3232,0.0001,2.4697,0.8919
SVNE-2P,SVNE-2P,2595,0,85.6641,-9999,118.386001586914,0.3312,0.0001,2.472,0.9139
SVNE-2P,SVNE-2P,2595.15,0,86.1813,-9999,119.73210144043,0.3433,0.0001,2.4778,0.9264
SVNE-2P,SVNE-2P,2595.3,0,86.5932,-9999,122.02140045166,0.3569,0.0001,2.4821,0.9446
SVNE-2P,SVNE-2P,2595.45,0,86.8403,-9999,122.304397583008,0.3698,0.0001,2.4848,0.9469
SVNE-2P,SVNE-2P,2595.6,0,86.8488,-9999,121.583801269531,0.3689,0.0001,2.4861,0.9411
SVNE-2P,SVNE-2P,2595.75,0,86.713,-9999,120.292098999023,0.3455,0.0001,2.4869,0.9309
SVNE-2P,SVNE-2P,2595.9,0,86.3265,-9999,120.684898376465,0.3201,0.0001,2.4825,0.9227
SVNE-2P,SVNE-2P,2596.05,0,85.8411,-9999,121.997703552246,0.3132,0.0001,2.4759,0.9135
SVNE-2P,SVNE-2P,2596.2,0,85.4077,-9999,123.958702087402,0.31,0.0001,2.4742,0.9214
SVNE-2P,SVNE-2P,2596.35,0,85.0361,-9999,125.915702819824,0.3085,0.0001,2.4764,0.9364
SVNE-2P,SVNE-2P,2596.5,0,84.6304,-9999,125.549201965332,0.3211,0.0001,2.4773,0.9577
SVNE-2P,SVNE-2P,2596.65,0,84.1979,-9999,123.258201599121,0.3375,0.0001,2.4753,0.9544
SVNE-2P,SVNE-2P,2596.8,0,83.8113,-9999,120.896598815918,0.331,0.0001,2.472,0.9335
SVNE-2P,SVNE-2P,2596.95,0,83.5281,-9999,118.450500488281,0.3158,0.0001,2.4698,0.8838
SVNE-2P,SVNE-2P,2597.1,0,83.2877,-9999,117.111503601074,0.3083,0.0001,2.4714,0.861
SVNE-2P,SVNE-2P,2597.25,0,83.0422,-9999,118.190902709961,0.3086,0.0001,2.4772,0.8762
SVNE-2P,SVNE-2P,2597.4,0,82.8427,-9999,118.947998046875,0.3125,0.0001,2.4831,0.8955
SVNE-2P,SVNE-2P,2597.55,0,82.6447,1,117.452102661133,0.3137,0.0001,2.4808,0.8834
SVNE-2P,SVNE-2P,2597.7,0,82.3991,1,116.997398376465,0.3113,0.0004,2.4706,0.8648
SVNE-2P,SVNE-2P,2597.85,0,82.173,1,118.88809967041,0.3166,0.002,2.4642,0.8829
SVNE-2P,SVNE-2P,2598,0,82.1251,1,119.895599365234,0.3192,0.0001,2.4693,0.901
SVNE-2P,SVNE-2P,2598.15,0,82.3033,-9999,118.454299926758,0.2995,0.0001,2.4807,0.8651
SVNE-2P,SVNE-2P,2598.3,0,82.5643,-9999,117.129600524902,0.2762,0.0001,2.4873,0.8186
SVNE-2P,SVNE-2P,2598.45,0,82.7778,1,116.956001281738,0.2765,0.0001,2.4828,0.813
SVNE-2P,SVNE-2P,2598.6,0,83.0396,1,117.592102050781,0.2977,0.0008,2.4707,0.8445
SVNE-2P,SVNE-2P,2598.75,0,83.4168,1,119.360198974609,0.3181,0.0024,2.4591,0.884
SVNE-2P,SVNE-2P,2598.9,0,83.7694,1,122.754997253418,0.3247,0.0009,2.4536,0.9174
SVNE-2P,SVNE-2P,2599.05,0,83.8673,1,126.738700866699,0.327,0.0001,2.455,0.9547
SVNE-2P,SVNE-2P,2599.2,0,83.6046,-9999,128.901794433594,0.3287,0.0001,2.4627,0.9831
SVNE-2P,SVNE-2P,2599.35,0,83.0915,-9999,126.413803100586,0.3227,0.0001,2.4749,0.965
SVNE-2P,SVNE-2P,2599.5,0,82.5361,-9999,120.630599975586,0.3174,0.0001,2.4867,0.9217
SVNE-2P,SVNE-2P,2599.65,0,82.2355,-9999,117.449600219727,0.3218,0.0001,2.4955,0.9083
SVNE-2P,SVNE-2P,2599.8,0,82.4175,-9999,117.883102416992,0.3227,0.0001,2.5029,0.9118
SVNE-2P,SVNE-2P,2599.95,0,82.9013,-9999,118.150299072266,0.3096,0.0001,2.5079,0.9097
SVNE-2P,SVNE-2P,2600.1,0,83.3862,-9999,117.73169708252,0.2981,0.0001,2.5056,0.8828
SVNE-2P,SVNE-2P,2600.25,0,83.6143,-9999,117.616096496582,0.2993,0.0001,2.5019,0.8802
SVNE-2P,SVNE-2P,2600.4,0,84.1885,-9999,116.916297912598,0.3142,0.0001,2.494,0.8939
SVNE-2P,SVNE-2P,2600.55,0,84.7897,-9999,116.752197265625,0.3326,0.0001,2.4891,0.9028
SVNE-2P,SVNE-2P,2600.7,0,85.6273,-9999,119.693000793457,0.3452,0.0001,2.4882,0.9261
SVNE-2P,SVNE-2P,2600.85,0,86.6187,-9999,122.015602111816,0.349,0.0001,2.4921,0.9243
SVNE-2P,SVNE-2P,2601,0,87.5801,-9999,118.722396850586,0.3459,0.0001,2.5023,0.9053
SVNE-2P,SVNE-2P,2601.15,0,88.4041,-9999,114.313301086426,0.3406,0.0001,2.5113,0.8609
