wellName,datasetName,DEPT,DT,FACIES_2010_New,GR,NPHI,PHIE,RHOB,VCL
,,m,us/ft,unitless,gAPI,V/V,V/V,g/cm3,V/V
15_1-SD-3X,LQC,1740.875,114.57099915,-9999,149.78250122,0.5360000134,0,2.3989999294,1
15_1-SD-3X,LQC,1741,114.48300171,-9999,143.35600281,0.5600000024,0,2.4019999504,1
15_1-SD-3X,LQC,1741.125,114.53299713,-9999,151.76060486,0.5090000033,0,2.4530000687,1
15_1-SD-3X,LQC,1741.25,113.66449738,-9999,155.46780396,0.4930000007,0,2.4614999294,1
15_1-SD-3X,LQC,1741.375,112.79599762,-9999,159.17500305,0.4769999981,0,2.4700000286,1
15_1-SD-3X,LQC,1741.5,111.15299988,-9999,138.90759277,0.4600000083,0,2.4549999237,1
15_1-SD-3X,LQC,1741.625,112.45999908,-9999,164.1473999,0.4449999928,0,2.4530000687,1
15_1-SD-3X,LQC,1741.75,114.94999695,-9999,160.58050537,0.4519999921,0,2.4539999962,1
15_1-SD-3X,LQC,1741.875,115.0759964,-9999,169.93310547,0.4580000043,0,2.4409999847,1
15_1-SD-3X,LQC,1742,115.50450134,-9999,182.46760559,0.4494999945,0,2.4330000877,1
15_1-SD-3X,LQC,1742.125,115.93299866,-9999,194.99850464,0.4410000145,0,2.4249999523,1
15_1-SD-3X,LQC,1742.25,119.91600037,-9999,187.59320068,0.5109999776,0,2.3880000114,1
15_1-SD-3X,LQC,1742.375,120.06999969,-9999,154.23199463,0.4889999926,0,2.4189999104,1
15_1-SD-3X,LQC,1742.5,118.29000092,-9999,161.64639282,0.4810000062,0,2.4200000763,1
15_1-SD-3X,LQC,1742.625,116.44200134,-9999,151.13420105,0.5044999719,0,2.4210000038,1
15_1-SD-3X,LQC,1742.75,114.59400177,-9999,140.62620544,0.5279999971,0,2.4219999313,1
15_1-SD-3X,LQC,1742.875,113.10199738,-9999,140.01220703,0.4650000036,0,2.3090000153,1.1430000067
15_1-SD-3X,LQC,1743,108.64800262,-9999,130.51899719,0.3300000131,0,2.2219998837,1.0074000359
15_1-SD-3X,LQC,1743.125,105.77700043,-9999,129.92849731,0.3759999871,0,2.1800000668,0.9927999973
15_1-SD-3X,LQC,1743.25,103.73200226,-9999,119.80490112,0.3610000014,0.0610999987,2.2079999447,0.6595000029
15_1-SD-3X,LQC,1743.375,102.79750061,-9999,123.61509705,0.3425000012,0.0103000002,2.2239999771,0.7706999779
15_1-SD-3X,LQC,1743.5,101.86299896,-9999,127.42839813,0.324000001,0.0005,2.2400000095,0.8986999989
15_1-SD-3X,LQC,1743.625,100.6969986,-9999,126.90769958,0.3050000072,0,2.3650000095,1
15_1-SD-3X,LQC,1743.75,100.79299927,-9999,123.68859863,0.324000001,0,2.4179999828,1
15_1-SD-3X,LQC,1743.875,100.81400299,-9999,119.91159821,0.3729999959,0,2.4619998932,1
15_1-SD-3X,LQC,1744,101.05599976,-9999,132.91220093,0.3600000143,0,2.4644999504,1
15_1-SD-3X,LQC,1744.125,101.29799652,-9999,145.91430664,0.3470000029,0,2.4670000076,1
15_1-SD-3X,LQC,1744.25,103.32299805,-9999,113.52850342,0.4230000079,0,2.4579999447,1
15_1-SD-3X,LQC,1744.375,104.68800354,-9999,147.01499939,0.3860000074,0,2.4730000496,1
15_1-SD-3X,LQC,1744.5,104.30000305,-9999,136.06770325,0.3880000114,0,2.4660000801,1
15_1-SD-3X,LQC,1744.625,102.5059967,-9999,134.00700378,0.4219999909,0,2.4419999123,1
15_1-SD-3X,LQC,1744.75,102.08950043,-9999,134.07809448,0.4059999883,0,2.2999999523,1.0583000183
15_1-SD-3X,LQC,1744.875,101.67299652,-9999,134.14849854,0.3899999857,0,2.1579999924,1.0592999458
15_1-SD-3X,LQC,1745,99.822998047,-9999,121.3667984,0.3190000057,0.0331000015,2.2309999466,0.7031999826
15_1-SD-3X,LQC,1745.125,96.669998169,-9999,131.25579834,0.3359999955,0,2.3029999733,1.0178999901
15_1-SD-3X,LQC,1745.25,96.028999329,-9999,146.28540039,0.3650000095,0,2.378000021,1.2325999737
15_1-SD-3X,LQC,1745.375,96.210998535,-9999,152.97770691,0.3659999967,0,2.4330000877,1.3282999992
15_1-SD-3X,LQC,1745.5,95.941497803,-9999,147.23970032,0.3589999974,0,2.4045000076,1.2462999821
15_1-SD-3X,LQC,1745.625,95.67199707,-9999,141.50439453,0.3519999981,0,2.3759999275,1.1642999649
15_1-SD-3X,LQC,1745.75,95.847000122,-9999,133.55200195,0.3409999907,0,2.2990000248,1.0506999493
15_1-SD-3X,LQC,1745.875,95.320999146,-9999,131.769104,0.3560000062,0,2.3159999847,1.0253000259
