wellName,datasetName,DEPTH,DT,Electro_Facies,GR,NPHI,PHIE,RHOB,VCL
,,M,us/ft,unitless,gAPI,V/V,V/V,g/cm3,V/V
SVNE-3XP_raw,SVNE-3XP,1767,-9999,-9999,-9999,-9999,-9999,-9999,-9999
SVNE-3XP_raw,SVNE-3XP,1767.15,-9999,-9999,-9999,-9999,-9999,-9999,-9999
SVNE-3XP_raw,SVNE-3XP,1767.3,-9999,-9999,-9999,-9999,-9999,-9999,-9999
SVNE-3XP_raw,SVNE-3XP,1767.45,-9999,-9999,-9999,-9999,-9999,-9999,-9999
SVNE-3XP_raw,SVNE-3XP,1767.6,-9999,-9999,-9999,-9999,-9999,-9999,-9999
SVNE-3XP_raw,SVNE-3XP,1767.75,-9999,-9999,-9999,-9999,-9999,-9999,-9999
SVNE-3XP_raw,SVNE-3XP,1767.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999
SVNE-3XP_raw,SVNE-3XP,1768.05,-9999,-9999,-9999,-9999,-9999,-9999,-9999
SVNE-3XP_raw,SVNE-3XP,1768.2,-9999,-9999,-9999,-9999,-9999,-9999,-9999
SVNE-3XP_raw,SVNE-3XP,1768.35,-9999,-9999,-9999,-9999,-9999,-9999,-9999
SVNE-3XP_raw,SVNE-3XP,1768.5,-9999,-9999,-9999,-9999,-9999,-9999,-9999
SVNE-3XP_raw,SVNE-3XP,1768.65,-9999,-9999,-9999,-9999,-9999,-9999,-9999
SVNE-3XP_raw,SVNE-3XP,1768.8,-9999,-9999,-9999,-9999,-9999,-9999,-9999
SVNE-3XP_raw,SVNE-3XP,1768.95,-9999,-9999,-9999,-9999,-9999,-9999,-9999
SVNE-3XP_raw,SVNE-3XP,1769.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999
SVNE-3XP_raw,SVNE-3XP,1769.25,-9999,-9999,-9999,-9999,-9999,-9999,-9999
SVNE-3XP_raw,SVNE-3XP,1769.4,-9999,-9999,-9999,-9999,-9999,-9999,-9999
SVNE-3XP_raw,SVNE-3XP,1769.55,-9999,-9999,-9999,-9999,-9999,-9999,-9999
SVNE-3XP_raw,SVNE-3XP,1769.7,-9999,-9999,-9999,-9999,-9999,-9999,-9999
SVNE-3XP_raw,SVNE-3XP,1769.85,-9999,-9999,-9999,-9999,-9999,-9999,-9999
SVNE-3XP_raw,SVNE-3XP,1770,-9999,-9999,-9999,-9999,-9999,-9999,-9999
SVNE-3XP_raw,SVNE-3XP,1770.15,-9999,-9999,-9999,-9999,-9999,-9999,-9999
SVNE-3XP_raw,SVNE-3XP,1770.3,-9999,-9999,-9999,-9999,-9999,-9999,-9999
SVNE-3XP_raw,SVNE-3XP,1770.45,-9999,-9999,-9999,-9999,-9999,-9999,-9999
SVNE-3XP_raw,SVNE-3XP,1770.6,-9999,-9999,-9999,-9999,-9999,-9999,-9999
SVNE-3XP_raw,SVNE-3XP,1770.75,-9999,-9999,-9999,-9999,-9999,-9999,-9999
SVNE-3XP_raw,SVNE-3XP,1770.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999
SVNE-3XP_raw,SVNE-3XP,1771.05,-9999,-9999,-9999,-9999,-9999,-9999,-9999
SVNE-3XP_raw,SVNE-3XP,1771.2,-9999,-9999,-9999,-9999,-9999,-9999,-9999
SVNE-3XP_raw,SVNE-3XP,1771.35,-9999,-9999,-9999,-9999,-9999,-9999,-9999
SVNE-3XP_raw,SVNE-3XP,1771.5,-9999,-9999,-9999,-9999,-9999,-9999,-9999
SVNE-3XP_raw,SVNE-3XP,1771.65,-9999,-9999,-9999,-9999,-9999,-9999,-9999
SVNE-3XP_raw,SVNE-3XP,1771.8,-9999,-9999,-9999,-9999,-9999,-9999,-9999
SVNE-3XP_raw,SVNE-3XP,1771.95,-9999,-9999,-9999,-9999,-9999,-9999,-9999
SVNE-3XP_raw,SVNE-3XP,1772.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999
SVNE-3XP_raw,SVNE-3XP,1772.25,-9999,-9999,-9999,-9999,-9999,-9999,-9999
SVNE-3XP_raw,SVNE-3XP,1772.4,-9999,-9999,-9999,-9999,-9999,-9999,-9999
SVNE-3XP_raw,SVNE-3XP,1772.55,-9999,-9999,-9999,-9999,-9999,-9999,-9999
SVNE-3XP_raw,SVNE-3XP,1772.7,-9999,-9999,-9999,-9999,-9999,-9999,-9999
SVNE-3XP_raw,SVNE-3XP,1772.85,-9999,-9999,-9999,-9999,-9999,-9999,-9999
SVNE-3XP_raw,SVNE-3XP,1773,-9999,-9999,-9999,-9999,-9999,-9999,-9999
SVNE-3XP_raw,SVNE-3XP,1773.15,-9999,-9999,-9999,-9999,-9999,-9999,-9999
SVNE-3XP_raw,SVNE-3XP,1773.3,-9999,-9999,-9999,-9999,-9999,-9999,-9999
SVNE-3XP_raw,SVNE-3XP,1773.45,-9999,-9999,-9999,-9999,-9999,-9999,-9999
SVNE-3XP_raw,SVNE-3XP,1773.6,-9999,-9999,-9999,-9999,-9999,-9999,-9999
SVNE-3XP_raw,SVNE-3XP,1773.75,-9999,-9999,-9999,-9999,-9999,-9999,-9999
SVNE-3XP_raw,SVNE-3XP,1773.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999
SVNE-3XP_raw,SVNE-3XP,1774.05,-9999,-9999,-9999,-9999,-9999,-9999,-9999
SVNE-3XP_raw,SVNE-3XP,1774.2,-9999,-9999,-9999,-9999,-9999,-9999,-9999
SVNE-3XP_raw,SVNE-3XP,1774.35,-9999,-9999,-9999,-9999,-9999,-9999,-9999
SVNE-3XP_raw,SVNE-3XP,1774.5,-9999,-9999,-9999,-9999,-9999,-9999,-9999
SVNE-3XP_raw,SVNE-3XP,1774.65,-9999,-9999,-9999,-9999,-9999,-9999,-9999
SVNE-3XP_raw,SVNE-3XP,1774.8,-9999,-9999,31.7318,-9999,-9999,-9999,-9999
SVNE-3XP_raw,SVNE-3XP,1774.95,-9999,-9999,32.4765,-9999,-9999,-9999,-9999
SVNE-3XP_raw,SVNE-3XP,1775.1,-9999,-9999,33.5519,-9999,-9999,-9999,-9999
SVNE-3XP_raw,SVNE-3XP,1775.25,-9999,-9999,33.2972,-9999,-9999,-9999,-9999
SVNE-3XP_raw,SVNE-3XP,1775.4,-9999,-9999,32.2275,-9999,-9999,-9999,-9999
SVNE-3XP_raw,SVNE-3XP,1775.55,-9999,-9999,31.7234,-9999,-9999,-9999,-9999
SVNE-3XP_raw,SVNE-3XP,1775.7,-9999,-9999,31.6231,-9999,-9999,-9999,-9999
SVNE-3XP_raw,SVNE-3XP,1775.85,-9999,-9999,31.4843,-9999,-9999,-9999,-9999
SVNE-3XP_raw,SVNE-3XP,1776,-9999,-9999,31.0495,-9999,-9999,-9999,-9999
SVNE-3XP_raw,SVNE-3XP,1776.15,-9999,-9999,30.1815,-9999,-9999,-9999,-9999
SVNE-3XP_raw,SVNE-3XP,1776.3,-9999,-9999,29.9865,-9999,-9999,-9999,-9999
SVNE-3XP_raw,SVNE-3XP,1776.45,-9999,-9999,30.2034,-9999,-9999,-9999,-9999
SVNE-3XP_raw,SVNE-3XP,1776.6,-9999,-9999,30.7589,-9999,-9999,-9999,-9999
SVNE-3XP_raw,SVNE-3XP,1776.75,-9999,-9999,31.1675,-9999,-9999,-9999,-9999
SVNE-3XP_raw,SVNE-3XP,1776.9,-9999,-9999,32.1856,-9999,-9999,-9999,-9999
SVNE-3XP_raw,SVNE-3XP,1777.05,-9999,-9999,33.6322,-9999,-9999,-9999,-9999
SVNE-3XP_raw,SVNE-3XP,1777.2,-9999,-9999,35.0259,-9999,-9999,-9999,-9999
SVNE-3XP_raw,SVNE-3XP,1777.35,-9999,-9999,36.9102,-9999,-9999,-9999,-9999
SVNE-3XP_raw,SVNE-3XP,1777.5,-9999,-9999,39.2657,-9999,-9999,-9999,-9999
SVNE-3XP_raw,SVNE-3XP,1777.65,-9999,-9999,40.3045,-9999,-9999,-9999,-9999
SVNE-3XP_raw,SVNE-3XP,1777.8,-9999,-9999,38.3084,-9999,-9999,-9999,-9999
SVNE-3XP_raw,SVNE-3XP,1777.95,-9999,-9999,34.4527,-9999,-9999,-9999,-9999
SVNE-3XP_raw,SVNE-3XP,1778.1,-9999,-9999,31.1896,-9999,-9999,-9999,-9999
SVNE-3XP_raw,SVNE-3XP,1778.25,-9999,-9999,29.2162,-9999,-9999,-9999,-9999
SVNE-3XP_raw,SVNE-3XP,1778.4,-9999,-9999,28.5703,-9999,-9999,-9999,-9999
SVNE-3XP_raw,SVNE-3XP,1778.55,-9999,-9999,29.5156,-9999,-9999,-9999,-9999
SVNE-3XP_raw,SVNE-3XP,1778.7,-9999,-9999,30.3907,-9999,-9999,-9999,-9999
SVNE-3XP_raw,SVNE-3XP,1778.85,-9999,-9999,29.6446,-9999,-9999,-9999,-9999
SVNE-3XP_raw,SVNE-3XP,1779,-9999,-9999,28.462,-9999,-9999,-9999,-9999
SVNE-3XP_raw,SVNE-3XP,1779.15,-9999,-9999,28.4891,-9999,-9999,-9999,-9999
SVNE-3XP_raw,SVNE-3XP,1779.3,-9999,-9999,30.0001,-9999,-9999,-9999,-9999
SVNE-3XP_raw,SVNE-3XP,1779.45,-9999,-9999,31.4676,-9999,-9999,-9999,-9999
SVNE-3XP_raw,SVNE-3XP,1779.6,-9999,-9999,31.3072,-9999,-9999,-9999,-9999
SVNE-3XP_raw,SVNE-3XP,1779.75,-9999,-9999,30.5359,-9999,-9999,-9999,-9999
SVNE-3XP_raw,SVNE-3XP,1779.9,-9999,-9999,30.8113,-9999,-9999,-9999,-9999
SVNE-3XP_raw,SVNE-3XP,1780.05,-9999,-9999,31.3707,-9999,-9999,-9999,-9999
SVNE-3XP_raw,SVNE-3XP,1780.2,-9999,-9999,30.3614,-9999,-9999,-9999,-9999
SVNE-3XP_raw,SVNE-3XP,1780.35,-9999,-9999,28.7305,-9999,-9999,-9999,-9999
SVNE-3XP_raw,SVNE-3XP,1780.5,-9999,-9999,28.0443,0.5619,-9999,-9999,-9999
SVNE-3XP_raw,SVNE-3XP,1780.65,-9999,-9999,27.8854,0.6192,-9999,-9999,-9999
SVNE-3XP_raw,SVNE-3XP,1780.8,-9999,-9999,27.3829,0.6025,-9999,-9999,-9999
SVNE-3XP_raw,SVNE-3XP,1780.95,-9999,-9999,27.5763,0.573,-9999,-9999,-9999
SVNE-3XP_raw,SVNE-3XP,1781.1,-9999,-9999,27.9784,0.5712,-9999,-9999,-9999
SVNE-3XP_raw,SVNE-3XP,1781.25,-9999,-9999,28.445,0.5817,-9999,-9999,-9999
SVNE-3XP_raw,SVNE-3XP,1781.4,-9999,-9999,28.678,0.5721,-9999,1.9936,-9999
SVNE-3XP_raw,SVNE-3XP,1781.55,-9999,-9999,29.8486,0.5271,-9999,1.9695,-9999
SVNE-3XP_raw,SVNE-3XP,1781.7,-9999,-9999,30.7525,0.4718,-9999,1.9661,-9999
SVNE-3XP_raw,SVNE-3XP,1781.85,-9999,-9999,29.7969,0.4442,-9999,1.9666,-9999
SVNE-3XP_raw,SVNE-3XP,1782,-9999,-9999,28.0301,0.4595,-9999,1.9629,-9999
SVNE-3XP_raw,SVNE-3XP,1782.15,-9999,-9999,27.1216,0.5058,-9999,1.9537,-9999
SVNE-3XP_raw,SVNE-3XP,1782.3,-9999,-9999,27.4196,0.5076,-9999,1.9413,-9999
SVNE-3XP_raw,SVNE-3XP,1782.45,-9999,-9999,28.1506,0.4511,-9999,1.9316,-9999
SVNE-3XP_raw,SVNE-3XP,1782.6,-9999,-9999,28.4532,0.4092,-9999,1.9305,-9999
SVNE-3XP_raw,SVNE-3XP,1782.75,-9999,-9999,28.4927,0.424,-9999,1.9393,-9999
SVNE-3XP_raw,SVNE-3XP,1782.9,-9999,-9999,29.0276,0.5003,-9999,1.9515,-9999
SVNE-3XP_raw,SVNE-3XP,1783.05,-9999,-9999,29.7912,0.5646,-9999,1.9594,-9999
SVNE-3XP_raw,SVNE-3XP,1783.2,-9999,-9999,30.4009,0.5014,-9999,1.9625,-9999
SVNE-3XP_raw,SVNE-3XP,1783.35,-9999,-9999,30.7666,0.4298,-9999,1.9627,-9999
SVNE-3XP_raw,SVNE-3XP,1783.5,-9999,-9999,30.9162,0.4203,-9999,1.9606,-9999
SVNE-3XP_raw,SVNE-3XP,1783.65,-9999,-9999,31.1448,0.4299,-9999,1.9592,-9999
SVNE-3XP_raw,SVNE-3XP,1783.8,-9999,-9999,31.9496,0.4107,-9999,1.9655,-9999
SVNE-3XP_raw,SVNE-3XP,1783.95,-9999,-9999,33.3821,0.3723,-9999,1.9872,-9999
SVNE-3XP_raw,SVNE-3XP,1784.1,-9999,-9999,34.7875,0.3447,-9999,2.0271,-9999
SVNE-3XP_raw,SVNE-3XP,1784.25,-9999,-9999,34.9172,0.3364,-9999,2.076,-9999
SVNE-3XP_raw,SVNE-3XP,1784.4,-9999,-9999,33.4342,0.3474,-9999,2.1214,-9999
SVNE-3XP_raw,SVNE-3XP,1784.55,-9999,-9999,32.0427,0.363,-9999,2.1517,-9999
SVNE-3XP_raw,SVNE-3XP,1784.7,-9999,-9999,33.3098,0.367,-9999,2.1528,-9999
SVNE-3XP_raw,SVNE-3XP,1784.85,-9999,-9999,36.4183,0.3677,-9999,2.1266,-9999
SVNE-3XP_raw,SVNE-3XP,1785,-9999,-9999,37.9566,0.3693,-9999,2.0974,-9999
SVNE-3XP_raw,SVNE-3XP,1785.15,-9999,-9999,36.3881,0.372,-9999,2.0801,-9999
SVNE-3XP_raw,SVNE-3XP,1785.3,-9999,-9999,33.8762,0.3889,-9999,2.0765,-9999
SVNE-3XP_raw,SVNE-3XP,1785.45,-9999,-9999,32.6416,0.4116,-9999,2.0827,-9999
SVNE-3XP_raw,SVNE-3XP,1785.6,-9999,-9999,32.4654,0.4033,-9999,2.0819,-9999
SVNE-3XP_raw,SVNE-3XP,1785.75,-9999,-9999,32.5434,0.3723,-9999,2.0634,-9999
SVNE-3XP_raw,SVNE-3XP,1785.9,-9999,-9999,32.7415,0.3635,-9999,2.053,-9999
SVNE-3XP_raw,SVNE-3XP,1786.05,-9999,-9999,33.9582,0.368,-9999,2.0474,-9999
SVNE-3XP_raw,SVNE-3XP,1786.2,-9999,-9999,35.4154,0.3828,-9999,2.0717,-9999
SVNE-3XP_raw,SVNE-3XP,1786.35,-9999,-9999,35.9442,0.3781,-9999,2.1181,-9999
SVNE-3XP_raw,SVNE-3XP,1786.5,-9999,-9999,35.7678,0.3602,-9999,2.157,-9999
SVNE-3XP_raw,SVNE-3XP,1786.65,-9999,-9999,34.9313,0.3509,-9999,2.1454,-9999
SVNE-3XP_raw,SVNE-3XP,1786.8,-9999,-9999,33.4005,0.3653,-9999,2.0798,-9999
SVNE-3XP_raw,SVNE-3XP,1786.95,-9999,-9999,31.7972,0.4143,-9999,2.0062,-9999
SVNE-3XP_raw,SVNE-3XP,1787.1,-9999,-9999,30.6055,0.4728,-9999,1.9594,-9999
SVNE-3XP_raw,SVNE-3XP,1787.25,-9999,-9999,29.1864,0.4833,-9999,1.9412,-9999
SVNE-3XP_raw,SVNE-3XP,1787.4,-9999,-9999,27.8813,0.4727,-9999,1.9374,-9999
SVNE-3XP_raw,SVNE-3XP,1787.55,-9999,-9999,27.7179,0.4618,-9999,1.9347,-9999
SVNE-3XP_raw,SVNE-3XP,1787.7,-9999,-9999,28.9115,0.4411,-9999,1.929,-9999
SVNE-3XP_raw,SVNE-3XP,1787.85,-9999,-9999,30.2845,0.4302,-9999,1.9251,-9999
SVNE-3XP_raw,SVNE-3XP,1788,-9999,-9999,30.1633,0.4371,-9999,1.929,-9999
SVNE-3XP_raw,SVNE-3XP,1788.15,-9999,-9999,28.8161,0.442,-9999,1.9422,-9999
SVNE-3XP_raw,SVNE-3XP,1788.3,-9999,-9999,27.8076,0.4584,-9999,1.9656,-9999
SVNE-3XP_raw,SVNE-3XP,1788.45,-9999,-9999,27.8764,0.5222,-9999,1.9996,-9999
SVNE-3XP_raw,SVNE-3XP,1788.6,-9999,-9999,27.8909,0.6166,-9999,2.0344,-9999
SVNE-3XP_raw,SVNE-3XP,1788.75,-9999,-9999,27.438,0.6242,-9999,2.0506,-9999
SVNE-3XP_raw,SVNE-3XP,1788.9,-9999,-9999,26.8603,0.5351,-9999,2.0319,-9999
SVNE-3XP_raw,SVNE-3XP,1789.05,-9999,-9999,26.5168,0.4481,-9999,1.9918,-9999
SVNE-3XP_raw,SVNE-3XP,1789.2,-9999,-9999,26.4273,0.4002,-9999,1.96,-9999
SVNE-3XP_raw,SVNE-3XP,1789.35,-9999,-9999,26.7667,0.3965,-9999,1.9492,-9999
SVNE-3XP_raw,SVNE-3XP,1789.5,-9999,-9999,27.5963,0.4221,-9999,1.952,-9999
SVNE-3XP_raw,SVNE-3XP,1789.65,-9999,-9999,28.8863,0.4468,-9999,1.9577,-9999
SVNE-3XP_raw,SVNE-3XP,1789.8,-9999,-9999,29.2915,0.4542,-9999,1.9601,-9999
SVNE-3XP_raw,SVNE-3XP,1789.95,-9999,-9999,28.5116,0.4478,-9999,1.9545,-9999
SVNE-3XP_raw,SVNE-3XP,1790.1,-9999,-9999,28.148,0.449,-9999,1.9432,-9999
SVNE-3XP_raw,SVNE-3XP,1790.25,-9999,-9999,28.6886,0.4554,-9999,1.9361,-9999
SVNE-3XP_raw,SVNE-3XP,1790.4,-9999,-9999,29.158,0.447,-9999,1.9392,-9999
SVNE-3XP_raw,SVNE-3XP,1790.55,-9999,-9999,30.1845,0.4371,-9999,1.9513,-9999
SVNE-3XP_raw,SVNE-3XP,1790.7,-9999,-9999,30.8984,0.4397,-9999,1.9583,-9999
SVNE-3XP_raw,SVNE-3XP,1790.85,-9999,-9999,31.6337,0.4597,-9999,1.965,-9999
SVNE-3XP_raw,SVNE-3XP,1791,-9999,-9999,30.7916,0.4699,-9999,1.9564,-9999
SVNE-3XP_raw,SVNE-3XP,1791.15,-9999,-9999,29.4915,0.4613,-9999,1.9457,-9999
SVNE-3XP_raw,SVNE-3XP,1791.3,-9999,-9999,29.2087,0.4445,-9999,1.9475,-9999
SVNE-3XP_raw,SVNE-3XP,1791.45,-9999,-9999,29.9885,0.4277,-9999,1.9566,-9999
SVNE-3XP_raw,SVNE-3XP,1791.6,-9999,-9999,30.9367,0.4226,-9999,1.9627,-9999
SVNE-3XP_raw,SVNE-3XP,1791.75,-9999,-9999,30.7756,0.4188,-9999,1.9671,-9999
SVNE-3XP_raw,SVNE-3XP,1791.9,-9999,-9999,30.2365,0.3931,-9999,1.9745,-9999
SVNE-3XP_raw,SVNE-3XP,1792.05,-9999,-9999,30.5561,0.3639,-9999,1.9917,-9999
SVNE-3XP_raw,SVNE-3XP,1792.2,-9999,-9999,31.1136,0.3549,-9999,2.0246,-9999
SVNE-3XP_raw,SVNE-3XP,1792.35,-9999,-9999,30.5246,0.3674,-9999,2.0635,-9999
SVNE-3XP_raw,SVNE-3XP,1792.5,-9999,-9999,30.6632,0.3819,-9999,2.0878,-9999
SVNE-3XP_raw,SVNE-3XP,1792.65,-9999,-9999,32.779,0.3835,-9999,2.0774,-9999
SVNE-3XP_raw,SVNE-3XP,1792.8,-9999,-9999,34.6369,0.3861,-9999,2.0273,-9999
SVNE-3XP_raw,SVNE-3XP,1792.95,-9999,-9999,34.672,0.4074,-9999,1.9735,-9999
SVNE-3XP_raw,SVNE-3XP,1793.1,-9999,-9999,33.6466,0.4144,-9999,1.9477,-9999
SVNE-3XP_raw,SVNE-3XP,1793.25,-9999,-9999,32.2691,0.3991,-9999,1.9491,-9999
SVNE-3XP_raw,SVNE-3XP,1793.4,-9999,-9999,30.8624,0.3945,-9999,1.9618,-9999
SVNE-3XP_raw,SVNE-3XP,1793.55,-9999,-9999,30.0442,0.3914,-9999,1.9729,-9999
SVNE-3XP_raw,SVNE-3XP,1793.7,-9999,-9999,29.7841,0.3859,-9999,1.9768,-9999
SVNE-3XP_raw,SVNE-3XP,1793.85,-9999,-9999,30.1953,0.4081,-9999,1.9748,-9999
SVNE-3XP_raw,SVNE-3XP,1794,-9999,-9999,30.6308,0.4529,-9999,1.9713,-9999
SVNE-3XP_raw,SVNE-3XP,1794.15,-9999,-9999,30.3952,0.4823,-9999,1.9684,-9999
SVNE-3XP_raw,SVNE-3XP,1794.3,-9999,-9999,29.9713,0.4952,-9999,1.9666,-9999
SVNE-3XP_raw,SVNE-3XP,1794.45,-9999,-9999,30.0531,0.5,-9999,1.9651,-9999
SVNE-3XP_raw,SVNE-3XP,1794.6,-9999,-9999,30.5403,0.4883,-9999,1.965,-9999
SVNE-3XP_raw,SVNE-3XP,1794.75,-9999,-9999,30.8416,0.4642,-9999,1.9677,-9999
SVNE-3XP_raw,SVNE-3XP,1794.9,-9999,-9999,30.5826,0.447,-9999,1.9698,-9999
SVNE-3XP_raw,SVNE-3XP,1795.05,-9999,-9999,30.044,0.4488,-9999,1.9685,-9999
SVNE-3XP_raw,SVNE-3XP,1795.2,-9999,-9999,29.9949,0.4576,-9999,1.9677,-9999
SVNE-3XP_raw,SVNE-3XP,1795.35,-9999,-9999,30.1485,0.453,-9999,1.9684,-9999
SVNE-3XP_raw,SVNE-3XP,1795.5,-9999,-9999,29.9642,0.448,-9999,1.9667,-9999
SVNE-3XP_raw,SVNE-3XP,1795.65,-9999,-9999,28.9761,0.4505,-9999,1.9562,-9999
SVNE-3XP_raw,SVNE-3XP,1795.8,-9999,-9999,28.3475,0.4542,-9999,1.9428,-9999
SVNE-3XP_raw,SVNE-3XP,1795.95,-9999,-9999,29.448,0.4383,-9999,1.94,-9999
SVNE-3XP_raw,SVNE-3XP,1796.1,-9999,-9999,30.989,0.4078,-9999,1.9498,-9999
SVNE-3XP_raw,SVNE-3XP,1796.25,-9999,-9999,31.3693,0.3881,-9999,1.9608,-9999
SVNE-3XP_raw,SVNE-3XP,1796.4,-9999,-9999,31.4122,0.3872,-9999,1.9649,-9999
SVNE-3XP_raw,SVNE-3XP,1796.55,-9999,-9999,31.507,0.3896,-9999,1.9661,-9999
SVNE-3XP_raw,SVNE-3XP,1796.7,-9999,-9999,30.8374,0.3794,-9999,1.9677,-9999
SVNE-3XP_raw,SVNE-3XP,1796.85,-9999,-9999,29.493,0.3671,-9999,1.9698,-9999
SVNE-3XP_raw,SVNE-3XP,1797,-9999,-9999,28.5213,0.3668,-9999,1.9719,-9999
SVNE-3XP_raw,SVNE-3XP,1797.15,-9999,-9999,28.5919,0.3783,-9999,1.9687,-9999
SVNE-3XP_raw,SVNE-3XP,1797.3,-9999,-9999,30.0446,0.3855,-9999,1.958,-9999
SVNE-3XP_raw,SVNE-3XP,1797.45,-9999,-9999,31.5878,0.3849,-9999,1.9537,-9999
SVNE-3XP_raw,SVNE-3XP,1797.6,-9999,-9999,31.5393,0.3919,-9999,1.9639,-9999
SVNE-3XP_raw,SVNE-3XP,1797.75,-9999,-9999,30.2577,0.4207,-9999,1.9745,-9999
SVNE-3XP_raw,SVNE-3XP,1797.9,-9999,-9999,29.4921,0.4559,-9999,1.9726,-9999
SVNE-3XP_raw,SVNE-3XP,1798.05,-9999,-9999,30.1534,0.4685,-9999,1.965,-9999
SVNE-3XP_raw,SVNE-3XP,1798.2,-9999,-9999,31.344,0.4444,-9999,1.9608,-9999
SVNE-3XP_raw,SVNE-3XP,1798.35,-9999,-9999,32.0235,0.4262,-9999,1.962,-9999
SVNE-3XP_raw,SVNE-3XP,1798.5,-9999,-9999,31.9346,0.4392,-9999,1.9675,-9999
SVNE-3XP_raw,SVNE-3XP,1798.65,-9999,-9999,31.0906,0.4537,-9999,1.9718,-9999
SVNE-3XP_raw,SVNE-3XP,1798.8,-9999,-9999,29.5234,0.4289,-9999,1.9692,-9999
SVNE-3XP_raw,SVNE-3XP,1798.95,-9999,-9999,28.7375,0.3966,-9999,1.9635,-9999
SVNE-3XP_raw,SVNE-3XP,1799.1,-9999,-9999,29.1999,0.377,-9999,1.9617,-9999
SVNE-3XP_raw,SVNE-3XP,1799.25,-9999,-9999,29.3072,0.3647,-9999,1.9628,-9999
SVNE-3XP_raw,SVNE-3XP,1799.4,55.7237,-9999,28.2636,0.3645,-9999,1.9617,-9999
SVNE-3XP_raw,SVNE-3XP,1799.55,55.7848,-9999,28.0201,0.3777,-9999,1.9558,-9999
SVNE-3XP_raw,SVNE-3XP,1799.7,55.6955,-9999,29.0284,0.4011,-9999,1.9467,-9999
SVNE-3XP_raw,SVNE-3XP,1799.85,55.4812,-9999,30.0075,0.4407,-9999,1.9414,-9999
SVNE-3XP_raw,SVNE-3XP,1800,55.1099,-9999,30.1088,0.5003,-9999,1.9479,-9999
SVNE-3XP_raw,SVNE-3XP,1800.15,54.7076,-9999,29.5265,0.5107,-9999,1.9726,-9999
SVNE-3XP_raw,SVNE-3XP,1800.3,54.5596,-9999,29.08,0.4858,-9999,1.9936,-9999
SVNE-3XP_raw,SVNE-3XP,1800.45,54.3886,-9999,28.2374,0.4114,-9999,2.0576,-9999
SVNE-3XP_raw,SVNE-3XP,1800.6,54.4364,-9999,27.3619,0.3458,-9999,2.1484,-9999
SVNE-3XP_raw,SVNE-3XP,1800.75,54.5951,-9999,26.7568,0.3021,-9999,2.2287,-9999
SVNE-3XP_raw,SVNE-3XP,1800.9,54.7746,-9999,27.2856,0.2848,-9999,2.2375,-9999
SVNE-3XP_raw,SVNE-3XP,1801.05,54.8365,-9999,28.4995,0.2903,-9999,2.1968,-9999
SVNE-3XP_raw,SVNE-3XP,1801.2,55.2248,-9999,29.0748,0.3036,-9999,2.1655,-9999
SVNE-3XP_raw,SVNE-3XP,1801.35,55.3182,-9999,28.984,0.3183,-9999,2.1484,-9999
SVNE-3XP_raw,SVNE-3XP,1801.5,55.441,-9999,29.3069,0.3383,-9999,2.1319,-9999
SVNE-3XP_raw,SVNE-3XP,1801.65,55.2667,-9999,29.9007,0.3536,-9999,2.1183,-9999
SVNE-3XP_raw,SVNE-3XP,1801.8,54.9865,-9999,30.413,0.3501,-9999,2.116,-9999
SVNE-3XP_raw,SVNE-3XP,1801.95,54.8083,-9999,30.9612,0.3339,-9999,2.1204,-9999
SVNE-3XP_raw,SVNE-3XP,1802.1,54.6984,-9999,31.1691,0.313,-9999,2.1284,-9999
SVNE-3XP_raw,SVNE-3XP,1802.25,54.745,-9999,31.3638,0.3024,-9999,2.1456,-9999
SVNE-3XP_raw,SVNE-3XP,1802.4,54.69,-9999,31.8252,0.3133,-9999,2.1683,-9999
SVNE-3XP_raw,SVNE-3XP,1802.55,54.8323,-9999,32.0247,0.3437,-9999,2.1811,-9999
SVNE-3XP_raw,SVNE-3XP,1802.7,55.0529,-9999,31.6279,0.3781,-9999,2.1785,-9999
SVNE-3XP_raw,SVNE-3XP,1802.85,55.1693,-9999,31.7024,0.3829,-9999,2.1719,-9999
SVNE-3XP_raw,SVNE-3XP,1803,58.318,-9999,32.4412,0.3437,-9999,2.167,-9999
SVNE-3XP_raw,SVNE-3XP,1803.15,62.4732,-9999,33.3224,0.3129,-9999,2.1609,-9999
SVNE-3XP_raw,SVNE-3XP,1803.3,71.515,-9999,34.0927,0.3208,-9999,2.1615,-9999
SVNE-3XP_raw,SVNE-3XP,1803.45,72.247,-9999,33.5031,0.3478,-9999,2.186,-9999
SVNE-3XP_raw,SVNE-3XP,1803.6,73.1737,-9999,31.3579,0.3665,-9999,2.2449,-9999
SVNE-3XP_raw,SVNE-3XP,1803.75,72.4989,-9999,29.6642,0.3727,-9999,2.3418,-9999
SVNE-3XP_raw,SVNE-3XP,1803.9,73.1106,-9999,28.9394,0.3742,-9999,2.4543,-9999
SVNE-3XP_raw,SVNE-3XP,1804.05,72.9901,-9999,27.2907,0.375,-9999,2.5172,-9999
SVNE-3XP_raw,SVNE-3XP,1804.2,72.4461,-9999,25.1502,0.392,-9999,2.4857,-9999
